PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
4469426,12396,significantly increase,"Compared to the CON diet, the ALM diet increased the post-intervention value of plasma α-tocopherol by 10.2 % (P = 0.0065) and decreased γ-tocopherol by 16.5 % (P = 0.047).Table 2",26016,26258,True
3872586,12550,significantly decreased,"The specimen retrieval time was significantly shorter in the transumbilical group than in the transabdominal group (43.5 ± 14.5 s vs. 69.4 ± 20.5 s, P < 0.001).",14544,14721,True
1847683,11456,no significant difference,"Triglycerides increased 0.09 ± 0.1 mmol/L (mean ± SEM) in the treatment group, but this change was not significantly different than 0. Triglycerides fell 0.2 ± 0.1 mmol/L (mean ± SEM) in the placebo group. The triglyceride change between the treatment and control group was significantly different (p = 0.030).",26716,27026,True
1847683,11456,no significant difference,Triglycerides were reduced in the control group but not the oat β-glucan group.,27222,27301,True
5732440,12787,significantly decreased,"Control group didn’t decrease their BMI values from pre to post-test, Wilks’ ʎ = .999; F(1,53) = 0.08; p = .782; η p 2 = .001; observed power = .059. In reverse, experimental group dropped significantly their BMI from pre to post-test, although with a less effect size, Wilks’ ʎ = .900; F(1,59) = 6.57; p = .013; η p 2 = .100; observed power = .713.Fig. 4",35402,36028,True
5313491,12146,significantly decreased,"The ICU length of stay was significantly shorter in the GDFR group (3 days [1–5] vs. 6 days [3–11], p = 0.001) (Fig. 1).",23479,23656,True
65683,11645,significantly increase,"Mean of daily steps was significantly higher in the exercise group from about 6,800 to over 8,500 steps (P < 0.01). In the control group, the number of daily steps ranged from 5,700 to 6,800 steps throughout the follow-up period.",4393,4639,True
1968524,11404,significantly decreased,There was significantly less nausea (P = 0.037) but more mucositis (P = 0.01) in the CI arm.,2943,3035,True
5986495,13205,no significant difference,No difference in hunger ratings was found between WAT and NNS (t17 = 0.28; p = ns).,41338,41453,True
116601,12105,no significant difference,"Following the enzyme replacement trial, no significant change in the global CBF was found at the 20-minutes post-acetazolamide time point in the ERT group compared to the placebo group, however, the resting global CBF in the ERT group was significantly decreased (p = 0.026).",22760,23036,True
5873829,13411,no significant difference,"No significant differences were detected in clinical recovery at eight weeks; none of the patients became seronegative at eight weeks, six months, or 12 months.",5906,6067,True
3961245,12983,significantly increase,The STRE group was more effective to strength gain for all muscles and pain control after 4 and 16 weeks (p<0.05). The FLEX group showed higher improvements in anxiety (p<0.05).,7169,7347,True
4947120,12242,no significant difference,"SCCQ-impossible and SCCQ-rewarding scores, measured at the end of treatment, failed to significantly predict MGHHS-scores at 3 months follow-up, F(2, 41) = 0.84, p = .44, at 12 months follow-up, F(2, 33) = 0.13, p = .88, or at 24 months follow-up, F(2, 22) = 1.58, p = .23.",37799,38175,True
4947120,12242,no significant difference,"Also, there were no significant findings when Condition was added as an independent variable, or when regression analyses were carried out for CT and BT separately.",38355,38520,True
5773985,13175,no significant difference,"However, the mean volume of bupivacaine solution including the amount needed for infiltration/reanesthesia was slightly higher (4.15 ± 0.52 ml) than the mean volume of buprenorphine combination with bupivacaine solution (4.12 ± 0.60 ml). The difference in the mean volume of both the solutions used was found to be statistically nonsignificant (P = 0.84).",15034,15406,True
5483485,12897,no significant difference,"40 (59%) children in the brief guided parent-delivered CBT group versus 47 (69%) children in the solution-focused brief therapy group had an improvement of much or very much in CGI-I score at the assessment after treatment, and 45 (66%) versus 49 (72%) children had an improvement at the 6 month follow-up assessment (table 2), with no significant differences between groups across both timepoints (relative risk 1·01, 95% CI 0·86–1·19; p=0·95; table 3).Table 2",39609,40199,True
5651290,12991,no significant difference,"the OR for improving by at least one category after the intervention was 1.4 (0.9–2.0, p = 0.10). This OR was corrected for the time since diagnosis, for remembering at least 50% of the DSMS, and for the country’s routine programme. Testing for interactions between these variables did not improve the predictive value of the model; thus, interactions were ignored. Moreover, we did not observe a cluster effect at educator level (webannex, Table 4).",38060,38551,True
5006415,12099,no significant difference,"the median (IQR) time to completion of the tasks in series was 125 (112 – 158) seconds and in parallel 122 (108 – 158) seconds, p = 0.92 (Additional file 1: Figure S2).",21915,22143,True
1693922,13234,significantly increase,"Although in both groups physical functioning improved and pain decreased but only in the TCF group statistically and clinically significant improvement was observed for global QOL (P = 0.001), social (P = 0.03) and emotional functioning (P = 0.004), pain (P = 0.03) and sleep difficulties (P = 0.02).",11209,11510,True
5001793,13304,significantly decreased,"Pain intensity in the PACU and morphine consumption was not significantly different between the TAP and ILI+IHG groups; however, they were significantly decreased when compared with the control group (Table 2).",27554,27818,True
1403758,12921,significantly decreased,There was some evidence that averaged over fenoterol dose and genotype terbutaline decreases FEV1 compared to placebo (P = 0.027) by an estimated 1.58 (SE 0.68) percent points.,31003,31191,True
3558408,12612,significantly increase,"The C:V ratio of 3:1 gave both higher TI and VT than the ratio of 9:3, giving a significantly higher minute volume (Mv) in ml per kg with 3:1 compressions to ventilations: 191(183–199) (median (IQR)) than in the 9:3 group: 140 (134–144) (p<0.001).",22101,22371,True
29022,11534,no significant difference,"After 20 min of ventilation the mean relative humidity of the inspiration gas was still lower in patients in group B (92.8%) compared with patients in group A (96.8%), group C (97.4%), and group D (98.6%).",23545,23758,True
29022,11534,no significant difference,After 2 h of ventilation patients in all four groups showed almost equivalent mean values (98 ± 0.4%). All measurements taken from this point until the end of the 100-h study protocol showed no more significant changes compared to the values measured after 2 h.,23765,24038,True
5762815,12959,significantly increase,A significantly higher proportion of home deliveries were attended by LHWs in the intervention clusters than in the control clusters (14% vs 1%; p<0·0001;,44912,45084,True
5038098,11955,no significant difference,"In the present study, both treatment regimens were well tolerated. Most common adverse effects noted in both groups were cheilitis (Group A, 97.46% and Group B, 95.69%) and dry skin (Group A, -16.9% and Group B, 10.3%).",23191,23410,True
5799931,11884,significantly decreased,"The odds of clinical pregnancy per patient were higher in Group B (OR = 0.56; CI [0.27–1.24]), with a trend toward better clinical pregnancy in Group B than in Group A [Table 3].",27140,27357,True
1794452,11328,significantly decreased,"All patients presented at least one episode of infection (Table 4). However, the number of infectious complications was lower in the supplemented group, this decrease being due to a lower number of nosocomial pneumonias (a mean of 0.33 episodes per patient in the supplemented group versus 1.55 episodes per patient in the placebo group, p < 0.001; Table 4).",17181,17637,True
5614421,12426,no significant difference,"The risk of respiratory distress syndrome was similar in both study groups, 10.5% (42/402) in the progesterone group and 10.6% (41/388) in the placebo group (adjusted RR 0.98, 95% CI 0.64–1.49, p = 0.912), as was the severity of any neonatal respiratory disease (adjusted treatment effect 1.02 [95% CI 0.69–1.53, p = 0.905]) (Table 2).",51910,52333,True
5819580,12935,significantly increase,"Both doses of meloxicam IV also produced significantly greater pain reductions than placebo at other post-dose intervals (ie, in SPID6, SPID12, SPID24, SPID12–24, SPID12–48, and SPID24–48 values) according to W2LOCF and LOCF analysis methods (P≤0.05; Table 4).",26994,27354,True
1852321,11666,no significant difference,Painful defecation and the presence of abdominal or rectal mass were not significantly different between the periods on NF and SF.,24969,25099,True
2367663,13284,no significant difference,"Overall, however, there was no significant difference in decrease of mean azinphos-methyl concentrations between the intervention and control communities after adjusting for year, p = 0.16. When examining phosmet, its mean residue concentrations increased significantly in both intervention and control communities in year 4 compared with year 1; in addition, there was a marginally significant difference between intervention and control communities after adjusting for year, p = 0.07, with intervention communities having higher mean concentrations of phosmet.",40851,41451,True
1914073,11241,no significant difference,"Both groups evidenced a decrease of anxiety and depressive symptoms according to the HADS with a trend for a stronger effect in the paroxetine group. However, no statistically significant difference between paroxetine- and placebo-treated participants was detected at any time point (Table 3).",27328,27660,True
1434781,13382,no significant difference,The mean size of the anterior capsulorhexis in group 1 and 2 was 5.9 ± 1.74 mm and 5.8 ± 0.92 mm respectively (p = 0.072). The mean size of the posterior capsulorhexis was 4.6 ± 1.77 mm and 4.0 ± 0.93 mm in the group 1 and 2 respectively (p = 0.04) (Table 1).,11255,11553,True
1977297,11638,significantly increase,"The cancers detected by screening were predominantly 'early stage', with 16% noninvasive (PTIS) and 42% invasive stage I (pT1 node negative), whereas cancers were frequently 'late stage' (more than pT2) and inoperable in nonattenders (44%) and controls (36%).",2396,2656,True
4005035,12867,significantly increase,A reliable and clinically significant improvement in depression scores was seen in 62.2% (n = 23/37) of those in the NetmumsHWD group at post-treatment compared with 29.4% (n = 10/34) of those in the TAU group. After adjustment for baseline EPDS the odds ratio for a reliable and clinically significant improvement in the treatment group compared with control was 0.26 (95% CI 0.10–0.71).,61341,61763,True
5827302,13365,significantly increase,Post-hoc analysis revealed a significant increase in SUDS in the exercise group after the intervention (Post-0= 3.8±0.8) compared to baseline (Baseline= 2.4±1.1; p=0.04) and after 10 minutes of resting (Post-10= 1.6±0.5; p = 0.003) (Fig. 2).,31667,31959,True
5545112,12778,significantly increase,"Vitamin D levels increased after ninety days of oral vitamin D3 in both treatment groups. However, the increase in vitamin D level in the 4,000 IU group of 16.8 ± 9.15 (p < 0.001) was significantly higher compared to the increase in the 2,000 IU group of 5.00  ±  3.82(p = 0.008).",26772,27100,True
1693922,13235,significantly increase,As indicated there were no significant differences between two groups after treatment except for social functioning (P = 0.03) and nausea and vomiting (P = 0.01) in the TCF group.,11677,11857,True
5066848,13027,significantly increase,"Improvement in lung function was greater in Japanese patients treated using IND/GLY compared with IND (90 mL), GLY (100 mL), TIO (90 mL), and placebo (280 mL; Figure 2).10 The spirometric profile in terms of trough FEV1 with IND/GLY was superior compared with TIO and placebo on Day 2 and Week 26, with treatment differences ranging from 90 mL to 290 mL (Figure 3).",14387,14916,True
3646683,11913,significantly increase,"The major difference in costs between the two groups was the cost for hospitalisation due to causes not related to MI, angina or chronic heart failure (p = 0.0043), resulting in higher hospitalisation ($6,841 vs. $4,984, p = 0.036) and total treatment cost ($10,574 versus $8,534, p = 0.021) for patients randomised to receive HC versus UC.",28854,29194,True
3646683,11913,significantly increase,There was no intervention effect measured using the SF-36/SF-6D and ProActive Heart resulted in significantly increased costs.,-1,-1,True
5519050,11935,no significant difference,"The median anti-GM-CSF measurement for all participants post-DNA doses was 0.242 mcg/ml, range from 0.156 to 2.762 mcg/ml, with no significant difference between active arm and placebo recipients.",56399,56595,True
1224861,11631,no significant difference,"Nor were there any significant differences between on-and off pump patients with regard to duration surgery (105 ± 22 vs. 80 ± 25, respectively, p = 0.26) or aortic cross-clamp time (21.5 ± 7.6 vs. 20.6 ± 7.5 min, respectively, p = 0.861).",13280,13536,True
5498709,12996,no significant difference,"There is no difference in hypotension between the two groups (p=0.17). The MAP changes were significantly higher in the C group only at the baseline (p<0.05). In addition, the lowest MAP belonged to the C group in the 35th-minute, and the highest MAP belonged at the baseline in this group. These changes were not statistically significant (Figure 1).",14688,15091,True
5498709,12996,no significant difference,"In addition, the lowest heart rate belonged to the C group in the third-minute, and the highest heart rate belonged to the M group in the 15th-minute. These changes were not statistically significant (Figure 2).",16010,16273,True
4914313,13408,no significant difference,"After a median follow-up of 61.2 months, no differences in median PFS from randomization were observed between arm A [median 7.6 months (95%CI: 5.1 - 10.3)] and arm B [median 9.5 months (95%CI: 4.1 - 15.0)]. RT = radiotherapy, FLUO: Fluoropyrimidine and CETUX = cetuximab.",16676,16949,True
1693563,11418,no significant difference,"The increase in HR and Ve occurred slightly later, and peaked within the first 40–60 seconds after adenosine injection.",14719,14839,True
1693563,11418,no significant difference,"there was a rapid development of dyspnea as signified visually on a modified Borg scale, and a significant (p < 0.05) tachycardia in each subject (Asthmatics +18%, Normals + 34%),",3921,4100,True
3525331,13139,significantly increase,"there was significant difference in the proportion of patients with a reduction of migraine days by at least 50% between the CXDT-HFG group and the placebo group at follow-up period (83.7% versus 64.3%, P = 0.014) (Table 1; Figure 2).",25927,26258,True
3525331,13139,significantly increase,"the mean reduction of migraine days in the CXDT-HFG group were 3.04 days, compared with 2.20 days in the placebo group at 12 weeks (95% CI, −4.13 to −1.93 versus 95% CI, −3.74 to −0.66; P = 0.033), and a mean reduction of 3.42 days in the CXDT-HFG group compared with 2.44 days in the placebo group at follow-up period (95% CI, −4.49 to −2.34 versus 95% CI, −3.97 to −0.90; P = 0.042).",25497,25916,True
5951872,13160,no significant difference,"No significant differences between the trial arms were found in emotional impact of the disease (19% vs 14%, p = 0.27) in endometrial cancer, or low trust that the treatment would help to cure the illness (16% vs 14%, p = 0.60) in ovarian cancer.",37654,37935,True
3781990,13083,no significant difference,PSA progression within the first four weeks was observed in 41% in the control group compared to 38% in the pomegranate group (p=0.83).,20736,20872,True
3781990,13083,no significant difference,"In conclusion, pomegranate beverage had no significant impact on PSA progression in patients with recurrent and advanced prostate cancer when compared to placebo.",30585,30747,True
1794254,11233,no significant difference,"At the end of the study, there was no difference between URO and placebo (fig. 2).",14240,14361,True
1794254,11233,no significant difference,There was no significant difference in changes in these variables between URO and placebo infusions.,16632,16733,True
4393831,11951,no significant difference,Hematuria occurred in one patient in the anticoagulant-alone group and in 2 patients in the thrombolytic-plus-anticoagulant group. The mean duration of hospital stay was 7.5 ± 1.5days in both groups.,23961,24160,True
5777928,12970,no significant difference,EDOF was significantly better than AOMF and AOP for HCVA averaged across distances (p ≤ 0.038); significantly worse than AOMF for LCVA (p = 0.021) and significantly worse than AOMF for CS in medium and high add-groups (p = 0.006). None of these differences were clinically significant (≤2 letters).,5658,6008,True
5827475,12476,significantly increase,PLMA had significantly higher expired tidal volume inflexion compared to I-Gel™ (P = 0.0017) [Table 2]. Significantly greater percentage decrease in expired tidal volume was seen with I-Gel™ compared to PLMA (38.6% vs. 23.6%) during flexion (P = 0.001).,16536,16862,True
1936359,11349,significantly decreased,"After 6 months of treatment significantly less (3%) patients treated with Azacytidine transformed to AML when compared to those in the supportive care arm (3% vs 24%, p<0.0001).",35596,35773,True
3269419,13184,no significant difference,"By contrast, artesunate seemed as effective when combined with chloroquine as it was when combined with SP (MH-OR = 1.04, P = 0.83).",67430,67564,True
3269419,13184,no significant difference,artesunate was more effective at preventing development of patent gametocytaemia than in clearing existing gametocytaemia.,67586,67709,True
1166569,11256,significantly increase,"Leg-press maximal strength increased by 64% after three months of training (pre: 48 ± 16 kg vs. post: 78 ± 27 kg, p < 0.05).",9532,9656,True
5735483,12675,significantly increase,"A study of the motor block, however, revealed that motor recovery took 177 ± 56.9 min in the bupivacaine group as compared to 236 ± 60 and 234 ± 61.71 min in the buprenorphine and dexmedetomidine groups, respectively.",21917,22135,True
4497726,12254,significantly increase,In PP analyses Visuospatial Processing and Simple Attention improved with 6-months of any exercise.,45546,45645,True
4497726,12254,significantly increase,"Visuospatial Processing improved in a dose-response like function across the four doses of exercise, although the 75min/wk and 150min/wk groups were similar (ΔX2 = 18.0).",45966,46147,True
3629990,12857,no significant difference,Only the variable herd was significantly associated with ulcer size on day 1 (Table  3). This implies that the size of the ulcer on day 1 did not differ between the two treatment groups nor was there an association with body condition or parity (Table  3).,26990,27324,True
4666408,12871,significantly decreased,Significantly reduced cardiovascular mortality could be seen in those on selenium and coenzyme Q10 intervention. A multivariate Cox regression analysis demonstrated a reduced cardiovascular mortality risk in the active treatment group (HR: 0.51; 95%CI 0.36–0.74; P = 0.0003).,5258,5533,True
5852975,11972,significantly increase,"The total mean score was significantly higher in the SM group (p = 0.04). In addition, mean scores for all seven empowering outcomes were higher in the SM group vs. the control group (Table 6).",36363,36615,True
5852975,11972,significantly increase,"There was a strong, positive correlation between empowering outcome total and SOC (r = 0.77; p = 0.005)",37082,37219,True
5769198,12115,significantly increase,"Environmental health scores showed the nonsignificant change between groups after 5 years (P = 0.240). There were significant improvement within YLSP group (5.07%, P = 0.044) and nonsignificant change in CLSP group (0.73%, P = 0.907) after 5 years.",20752,21051,True
4707401,11930,no significant difference,"All intubations in both groups were performed within 120 seconds, with no significant differences between groups regarding the rate of successful intubation of the trachea from first attempt (p=0.524, Table 2).",19598,19877,True
5758845,13247,significantly increase,"In the within-group analysis, change in SJDBT group and placebo group showed significant difference (p < 0.001 and p = 0.011, SJDBT group and placebo group, resp.).",19583,19785,True
5758845,13247,significantly increase,Anorexia and quality of life measured by FAACT and VAS were improved after 4 weeks of Sipjeondaebo-tang treatment.,-1,-1,True
3643134,12491,significantly increase,Twelve students (100%) in the simulator group were able to identify the basic instruments for the procedure compared with only 3 of 13 in the control group of students (23%).,11656,11830,True
3702133,12010,significantly decreased,There was significant decrease in percent lymphocyte count (P < 0.05) and increase in percent neutrophil count (P < 0.05) of treated group as compared to control.,18400,18604,True
4920563,11799,no significant difference,"When study and control groups were compared, a statistically significant difference was detected between ∆% 1st hour and ∆% 5th hour values of total and free PSA (p<0.05). However, there weren’t any significant differences between ∆% 24th hour and ∆% 72th hour values (p>0.05).",16357,16682,True
5771543,13181,significantly increase,"At week 8, the CGI-I response rate for fluoxetine (78.2%) was significantly greater compared with placebo (62.6%; p = 0.017).",34350,34492,True
1131903,11543,no significant difference,The number of questionnaires scored was 78 and equal in the two groups.,16043,16114,True
1131903,11543,no significant difference,No difference in mean score was found between the two groups (p = 0.65).,3752,3824,True
5781293,12179,no significant difference,NDII scores (p = 0.089) and CMAP amplitudes (p = 0.067) between the groups did not reach statistical significance at 12 months.,9106,9269,True
1291385,11472,significantly increase,"Co-administration of dexamethasone and diclofenac K was significantly superior to diclofenac alone for the relief of pain (P < 0.05),",-1,-1,True
4569055,12988,significantly increase,"Thirty-six students show no better progress (beginning and final test means = 69.87 and 80.98 points out of 176 for the control group, 64.60 and 78.11 for the CPOE group, p = 0.556) during their rotation in either group, even after adjusting for each student and CR, but show a better satisfaction with patient care and greater involvement in the medical team in the CPOE group (p = 0.035*).",8419,8811,True
5777928,12971,no significant difference,EDOF was significantly better than AOMF and AOP for HCVA averaged across distances (p ≤ 0.038); significantly worse than AOMF for LCVA (p = 0.021) and significantly worse than AOMF for CS in medium and high add-groups (p = 0.006). None of these differences were clinically significant (≤2 letters).,5658,6008,True
5838794,12271,no significant difference,"In contrast, treated participants in the WW condition lost more weight at 3 months than those in SG (−3.35 kg vs. −1.97 kg; F(1,125) = 4.96; P = 0.03), but there was no difference by condition at 6 months (P = 0.18).",33353,33620,True
5807505,12890,no significant difference,There was no statistical difference in performance [checklist vs. model—time (s): 445.5 vs. 496 p = 0.64—NOM: 437 vs. 413 p = 0.88 – PL [75]: 1317 vs. 1059 p = 0.32] or safety metrics [checklist vs. model—per: 0.5 vs. 0 p = 0.22—NCB: 0 vs. 0 p = 0.71—DVS: 0 vs. 0 p = 0.2] between the two groups (Fig. 5).Fig. 5,27414,27928,True
3531529,13359,significantly increase,"Inspiratory tidal volume of both groups did not differ over time; however, the expiratory tidal volume of the I-gel group at T1 was smaller than that of the PLMA group (P < 0.05).",14235,14415,True
5762805,12584,significantly decreased,revision thyroidectomy was necessary in 1 (0.6%) TT versus 5 (2.8%) DO versus 14 (8.0%) BST patients (p < 0.001).,5369,5502,True
5985578,12218,no significant difference,"Overall, there were no differences in TKR rates by treatment arm (LMWF-5A: 9/23, 39% vs. saline: 6/16, 38%, p = 0.92).",14892,15028,True
3658908,12031,no significant difference,"In both groups, all 16 subjects were grade O(no mucosal breaks) both before and after treatment(Table 2). There was no significant difference between Group O (from 0.6 ± 0.9 to 1.5 ± 1.1) and Group I (from 0.5 ± 1.1 to 0.9 ± 1.0) in the gastric Lanza score either before or after treatment (p = 0.20).",23471,23811,True
111183,11213,no significant difference,The PTEF increased both after albuterol and saline treatments but the difference between the two treatments was not significant. Both TEF10 and 25/PT significantly decreased after albuterol administration (P < 0.05). There were no significant changes in VPTEF/VEand tPTEF/tE either with albuterol or with saline (Table 3).,16551,17044,True
4920563,11798,no significant difference,"No significant changes in tPSA, fPSA, cPSA levels and f/tPSA values were found in control group (p=0.223, p=0.224, p=0.444, and p=0.718, respectively).",4515,4667,True
4920563,11798,no significant difference,"In control group, comparing to baseline levels tPSA, fPSA, and cPSA seemed to increase during the first hours and all PSA forms turned to basal levels after the 5th hour. But the magnitude of these changes was within the analytical CV’s of tests. Hence none of them were statistically significant (p=0.223, p=0.224, and p=0.444, respectively).",15996,16350,True
3626633,12466,no significant difference,Fat mass (kg),6931,6944,True
3626633,12466,no significant difference,"−2.4 ± 1.2
−1.7 ± 0.8
0.03
−2.8 ± 1.3
−1.8 ± 1.3
0.02",7164,7457,True
3655222,11855,significantly decreased,"The proportion of subjects needing additional uterotonic treatment was 3.1 % (95 % confidence interval (CI) 1.7–5.1 %) in the carbetocin group and 7.2 % (95 % CI 5.8–8.9 %) in all oxytocin groups combined, p = 0.0110 (Table 2). The relative risk for additional uterotonic treatment after carbetocin versus oxytocin was 0.41 (95 % CI 0.19–0.85).Table 2",17278,17716,True
3558645,11830,no significant difference,"In the condition of endotracheal intubation assessment, except for one case of a ""Poor"" in Group C, both groups were either Excellent or Good, and did not differ significantly (Table 3).",12083,12308,True
3544627,13191,significantly increase,"Post hoc testing revealed that in the fast condition, satiety was significantly higher at 5, 10, and 15min (p < 0.001) and tended to be lower at 60min (p = 0.017) compared with the slow condition, as shown in Figure 2C. AUC for satiety in the fast condition (4643 ± 175 mm·min) was marginally higher (t = 2.018, p = 0.053) than the slow condition (4315 ± 159 mm·min).",30675,31092,True
4173586,12295,significantly increase,"In the Group NP, 32% of patients desaturated [Table 2] against none in Group NC (P = 0.001).",14098,14246,True
2002515,11585,no significant difference,"For the primary outcome of a minimally important improvement in self-reported sleep quality (≥0.5 units on a 7 point scale), the difference between the valerian group (29%) and the placebo group (21%) was not statistically significant (difference 7.5%; 95% CI-0.9 to 15.9; p = 0.08).",6185,6468,True
1804280,11559,no significant difference,"There was no difference in mean HbA1c or BP levels,",6173,6225,True
1804280,11559,no significant difference,"The differences between intervention and control groups were not statistically significant. There were no differences between the two registers, so the adjusted values differ little from the unadjusted ones.",38220,38428,True
5986495,13202,significantly decreased,"Plasma ghrelin concentration, on the other hand, was significantly lower in SUC, as compared to WAT; this difference being significant at T = 30 min (t15 = −2.77; p < 0.05) and T = 60 min (t15 = −2.48; p < 0.05).",39290,39599,True
5668343,12975,no significant difference,"Hazard ratios for the treatment effect of letrozole versus tamoxifen were as follows—for disease-free survival: AIB1 low 0.85 (95% confidence interval 0.61–1.18) and AIB1 high 1.08 (95% confidence interval 0.76–1.54), and for overall survival: AIB1 low 0.91 (95% confidence interval 0.60–1.37) and AIB1 high 0.91 (95% confidence interval 0.60–1.41). No treatment effect heterogeneity was found between the AIB1-high and AIB1-low populations (Table 4; Fig. 3). Hence, these data indicate a similar benefit of letrozole versus tamoxifen regardless of AIB1 status.",46108,46749,True
4913995,13349,significantly increase,"The mean change in the score of sexual attitude in the intervention group (11.66±5.10) was significantly greater than in the control group (−0.42±3.03, P=0.0001).",24810,24991,True
4913995,13349,significantly increase,"The findings indicated that the most striking shifts for unfavorable attitudes were concerned with reduced sexual activity due to physical changes, lack of access to sexual pleasure without intercourse, and low sexual attractiveness.",24991,25224,True
3707921,13009,significantly increase,"Although both groups showed improvement in reducing the frequency of rule violation in the TOLDX, the mean reduction of the experimental group (−8.53) after the intervention was about four times that of the control group (−2.82), and the group difference was statistically significant with a large effect size (0.84), t(34) = 2.45, p = 0.019.",48910,49298,True
1618389,11429,no significant difference,"Mean response time for LMQs was 101 seconds (SD 32), compared with 107 seconds (SD 31) for OEQs, demonstrating no significant difference (p = 0.65).",17403,17602,True
3505775,12684,significantly decreased,"The mean TEWL from eczematous lesions on the flexor surface of the forearm for group A decreased significantly, compared to the baseline from 37.1±17.1 to 20.7±15.5 g/h/m2 (p<0.0001).",14593,14805,True
5866486,12626,significantly decreased,"There were no significant differences between the two groups at weeks 1 and 2, but significant differences were observed at weeks 3 and 4. The progress and improvement of DHI scores represent recovery and improvement in quality of life. In addition, the Romberg’s tests were improved in some patients who received vestibular rehabilitation.",20235,20575,True
5866486,12626,significantly decreased,The participants in the medical therapy and vestibular rehabilitation group had a higher change in functional and physical subtests.,22803,22936,True
1794491,11621,significantly increase,"The magnitude of PYY elevation was greater in patients during the 1 kcal/minute infusion (AUC: 441 ± 153 versus 186 ± 58 pmol/l.min, P < 0.05), but not the 2 kcal/minute infusion.",6065,6262,True
1779263,11354,significantly increase,"In addition, the intervention population showed significant improvements in two of the five investigated SF-36 scales at study end (vitality and mental health) compared to baseline scores, which for vitality was highly significant (p < 0.001).",35024,35267,True
5809707,11683,no significant difference,There was no difference in the time taken to achieve a PADS of 10 between group 1 and group 2 (P = 0.280).,15708,15815,True
5818021,12237,significantly decreased,"The risk of disability progression was significantly lower in patients treated with cladribine tablets 3.5 mg/kg (hazard ratio (HR) = 0.63, 95% confidence interval (CI) = 0.438, 0.894; p = 0.010) and 5.25 mg/kg (HR = 0.58, 95% CI = 0.406, 0.833; p = 0.003) than in those treated with placebo.",17686,18013,True
5850960,12699,no significant difference,"While the trial was not powered to detect difference in time to progression, as shown in Fig. 6a, there were no differences between study arms in terms of time to progression (median 161 days in Arm 1 vs. 164 days in Arm 2).",36076,36339,True
5865491,12447,significantly increase,The improvement in “on” time without troublesome dyskinesia was significantly greater with ER CD-LD versus IR CD-LD (Fig. 1B; ADVANCE-PD) and with ER CD-LD versus CLE (Fig. 1E; ASCEND-PD) in patients receiving a concomitant dopaminergic agonist. The increase in “on” time without troublesome dyskinesia with ER CD-LD in patients not taking a concomitant dopaminergic agonist was significantly greater only versus IR CD-LD (Fig. 1B).,17825,18369,True
5752804,12077,significantly increase,Total dose of rescue analgesia administered was much higher significantly in Group I (236 ± 106.44 mg) as compared to Group II (80 ± 69.98) (P < 0.001).,15242,15412,True
1074719,11488,no significant difference,"Median overall survival was 87 months for the cisplatin arm (82.0% at 3 years) and 89 months for the nihil arm (80.3% at 3 years) (p=0.66, log rank test).",15719,15873,True
1074719,11488,no significant difference,"There was no statistical difference between the two groups (p=0.41, log rank test).",16093,16177,True
1216327,11266,significantly increase,"The mean body weight gain was also higher among the juice fed patients; there was a mean weight gain of 18.3 gm in the AJ fed patients and of 50.6 gm in those given WGJ, whereas there was a mean loss of body weight (- 7.0 gm) among the WA group patients (p = 0.08).",25074,25339,True
1570354,11652,significantly increase,"Both SFC and FBC increased FEV1 at 16 hours post dose to a similar extent. The improvement from pre-dose baseline was 0.22 L for SFC and 0.25 L for FBC, which was statistically significant compared with placebo for both treatments (-0.05 L; p < 0.001) (Table 2).",17123,17438,True
2825665,12548,significantly decreased,Significant differences in favor of responders were also observed on the Dependence Scale (p=0.033).,5841,5958,True
2825665,12548,significantly decreased,"Antibody responders demonstrated a 17.6% lower mean score in caregiver dependence compared with placebo-treated patients (mean score ± SD of 10.2 ± 2.6 for placebo vs 8.4 ± 3.4 for antibody responders, p=0.033).",26333,26561,True
4169371,12143,no significant difference,"Overall, clinical improvement was 98.9% in ABLE group compared to 98.4% in LAmB group (p = 0.6414; 95% CI: −0.0248, 0.0359) (Table 2).",34951,35139,True
4372550,13149,significantly decreased,"In comparison with other two groups, the WEI JET reduced the number of tracheal intubation attempts, significantly, with significantly increased successful rate and decreased risk of hypoxia.",33657,33849,True
4372550,13149,significantly decreased,"There are still limitations in our study. First, our study is lack of a group which the WEI JET combined with direct laryngoscopy only, which means without lightwand. However, previous studies have demonstrated the advantages of WEI JET under direct laryngoscopy [23]. Second, observation bias may exist in the recordings for the unblinded design of this study. Third, all tracheal intubations were performed by an experienced anesthesiologist who is familiar with these techniques, therefore our results may not be suitable to inexperienced person.",35580,36184,True
3499458,12941,significantly increase,"Mean (sd) percentage of adherent days was 77.4% (26.3) in the intervention group and 69.0% (30.8) in standard care (mean difference between groups 8.4%, 95% confidence interval 0.2% to 16.7%, p = 0.044).",7027,7249,True
3499458,12941,significantly increase,"This well-specified, theory based intervention delivered in a single session of 30 min in primary care increased objectively measured medication adherence,",7380,7535,True
3544534,11794,significantly increase,"Elderly subjects expressed significantly higher health satisfaction in the TC group than in the PE group after 16 weeks (P = 0.036), and more subjects in the TC group recommended the program than did those in the PE group (Figures 3 and 4).",22121,22456,True
