PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
2797956,13601,significantly increase,"During the closed-loop phases, the mean ± SEM percentage of time spent with blood glucose in the 4.4–6.6 mmol/l range was significantly higher (39.1 ± 4.5 vs. 27.7 ± 6.2%, P = 0.05), and overall dispersion of blood glucose values was reduced among patients.",4932,5207,True
4710520,13443,no significant difference,he HR showed no statistically significant difference between the groups (Table 4).,36006,36143,True
4005035,12865,no significant difference,Health service utilization is presented in Table 5. There were no differences in utilization between the NetmumsHWD and TAU groups at baseline or at follow up,61834,62034,True
4005035,12865,no significant difference,"Maternal general health hospital
 Baseline	0.05 (0.22)	2/41 (4.9)	0.17 (0.66)	4/42 (9.5)	0.28
 17-week follow-up	0	0/30	0	0/27	n.a",64179,64728,True
3751503,13655,no significant difference,Active extension ROM did not differ significantly between the two groups.,5508,5581,True
4113172,13562,significantly decreased,tPA levels fell by 22% at 1 year in the ILS group and by 18% in the metformin group versus 7% in the placebo group and then rose similarly in both intervention groups at EOS to levels that were still significantly lower than the corresponding placebo value.,25261,25518,True
1940326,11635,no significant difference,"n the full 18 months of monitoring, there were 63 events in the FFM ME-TRAP group and 60 in the control group (HR = 1.2, CI 0.84-1.73, p = 0.35).",7279,7425,True
5863299,13724,significantly increase,"The treatment group demonstrated better signs of clinical efficacy, including left ventricular ejection fraction, higher nitric oxide levels, and lower levels of endothelin-1 (ET-1) and von Willebrand factor (VWF).",5063,5277,True
5863299,13724,significantly increase,"At 7 days of treatment the levels of NO had increased in both groups, but the change in the treatment group was significantly higher than that of the control group. At 12 weeks of treatment the level of NO had significantly elevated in both groups, but the change in the treatment group was obviously larger than that in the control group (P < 0.05).",29314,29681,True
3622018,13477,significantly decreased,"In addition, compared with the SHE group, the MBB group showed reductions in self-reported depression symptoms (p = .040)",4732,4871,True
5891985,13803,,it is unclear wheter there is difference between liraglutide and metformin group. THere is data comparing metformine and baseline; liraglutide and baseline but not for the two treatment groups,-1,-1,False
1253473,11490,significantly increase,"The Little by Little group with reminder calls increased daily intake by 1.32 fruits/vegetables, an 86% greater increase than the control group (P = .016).",4637,4827,True
5096778,13868,no significant difference,"When CM participants were on ibudilast treatment, they did not experience reduced frequency of moderate to severe headache compared with placebo treatment (P=0.9) in either treatment weeks 1–4 (mean difference −0.9, 95% confidence interval [CI] −9.1 to 7.3) or treatment weeks 5–8 (mean difference 0.1, 95% CI −8.1 to 8.3)",23871,24210,True
5388694,11897,significantly decreased,"or the cognitive training group, on the other hand, P3 amplitudes decreased from pretest to posttest: at Fz, amplitude decreases were significant for single and switch trials (both ps < 0.01). At Cz, we observed significant decreases for switch and stay trials (both ps < 0.05) and a trend towards a decrease for single trials (p = 0.07; Pz, all ps > 0.39).",47651,48082,True
3680656,12355,significantly increase,"At endpoint (week 24, last observation carried forward), memantine-treated patients significantly outperformed placebo-treated patients on the SIB (least squares mean difference [95 % CI] 2.6 [1.0, 4.2]; p = 0.001), CIBIC-Plus (p = 0.008), NPI (p = 0.005),",6221,6546,True
3680656,12355,significantly increase,"Efficacy outcomes. In ChEI-treated patients with moderate to severe AD, treatment with memantine ER provided significant benefits on primary measures of cognition [(a) SIB] and global status [(b) CIBIC-Plus],",27341,27575,True
5788993,12695,no significant difference,"Skin profilometry evaluation showed a −13% reduction in roughness profile, −13% reduction in wrinkles’ maximum depth and −7.2% reduction in total wrinkles’ height in comparison with baseline and control sides. However, these reductions, although clinically relevant, did not reach a statistical significant difference.",15104,15423,True
3687098,13567,no significant difference,"Treatment with sitagliptin was not associated with an increased risk of major adverse cardiovascular events, malignancy, or pancreatitis.",4650,4787,True
3687098,13567,no significant difference,"The incidence rates of malignancy were similar for the two groups: 0.90 per 100 patient-years in the sitagliptin group and 0.93 per 100 patient-years in the non-exposed group [between-group difference of −0.05 (95% CI −0.41, 0.30)].",29304,29537,True
5862001,13415,no significant difference,"n addition, no difference in 24-h BP reduction was observed between patients treated with an olmesartan dual combination treatment including a dihydropyridine calcium-channel blocker [n = 540; SBP: −20.7 (−21.7, −19.8)/DBP: −12.4 (−12.9, −11.8) mmHg] or a thiazide diuretic [n = 97; SBP: −21.3 (−24.0, −18.7)/DBP: −12.5 (−14.2, −10.9) mmHg; P = 0.678 and P = 0.839 between treatments].",24681,-1,True
3766084,11989,significantly increase,Both the printed basic intervention (B = 0.64; p = .002; ES = .23) and the printed environmental intervention (B = 0.70; p = .001; ES = .38) were also significantly effective in increasing total days of PA compared to the control group.,49420,49725,True
5805261,13747,significantly decreased,"In the SB-RFA group, less number of ablations were required (1.72±0.70 vs. 2.31±1.37, P = 0.039), the ablation time was shorter (10.9±3.9 vs.14.3±5.0 min, p = 0.004), and energy delivery was smaller (13.1±6.3 vs.23.4±12.8 kcal, p<0.001) compared to SM-RFA.",15524,15831,True
1174954,13865,no significant difference,"Assessment of the mean change from baseline values in minimum JSW in the medial compartment of the tibiofemoral joint at 1 year showed that there was a trend for patients receiving risedronate at 5 mg (JSW -0.08 ± 0.44 mm) or 15 mg (JSW -0.06 ± 0.25 mm). The change was greater in patients receiving placebo (JSW -0.12 ± 0.42 mm) compared with baseline values. Overall, the difference between treatment groups in loss of JSW at 12 months was not statistically significant (P = 0.275). The loss in JSW from baseline values was statistically significant only in the placebo group (P < 0.05).",23494,24117,True
2836833,13761,significantly increase,Urinary calcium excretion (Table 4) was significantly higher in high-Ca than low-Ca (128.3± 57.9 and 146.4 ± 77.9 mg/day−1; the 95% CI for difference: 3.8 to 31.1 mg/day; P = 0.014).,23974,24223,True
3544352,12947,no significant difference,"In terms of corneal endothelial cell density, neither preoperative (I vs II: 2304.1 ± 122.5 cell/mm2 vs 2315.6 ± 83.1 cell/mm2, P = 0.80) nor postoperative (I vs II: 2264.1 ± 124.3 cell/mm2 vs 2270.3 ± 89.9 cell/mm2, P = 0.98) differences between the groups were statistically significant.",3724,4092,True
5863299,13727,significantly increase,The overall response rate of the treatment group (86.44%) was significantly higher than that of the control group (70.96%).,28502,28625,True
5976302,13661,significantly increase,"Compared to the control group, statistically significant improvement of the treatment group was noted in transfer and basic mobility measured by PODCI (10.6, effect size: 0.76, P = .048) and physical health assessed by PedsQL (12, effect size: 0.59, P = .011) at the 12-week follow-up.",28216,28536,True
5976302,13661,significantly increase,"or efficiency analysis, the efficiency was statistically higher in the treatment group than in the control group for physical health by PedsQL (10.3% vs −38.9%, P = .035, and P < .001 by ANCOVA);",28946,29175,True
5827476,13548,significantly decreased,"At extubation, patients of Group S reported significantly higher NRS score as compared to Group B (P = 0.0)",14303,14428,True
3781573,13575,significantly decreased,"In 1,075 BARI 2D participants with no DPN at baseline, the 4-year cumulative incidence rate of DPN was significantly lower in the IS (66%) than in the IP (72%) strategy group (P = 0.02), which remained significant after adjusting for the in-trial HbA1c (P = 0.04).",7353,7629,True
3781573,13575,significantly decreased,"Among patients with type 2 diabetes followed for up to 4 years during BARI 2D, a glycemic control therapy with IS significantly reduced the incidence of DPN compared with IP therapy and may add further benefit for men.",7788,8006,True
3511174,13608,no significant difference,"In both groups there was only a small, non-significant decrease or no change in elbow flexor muscle tone from Baseline to Post 2 and Post 5 months, with no between-group differences in treatment effect.",29797,30000,True
4710815,13703,no significant difference,"No significant treatment interactions were observed for either Respimat dose compared with HandiHaler in the subgroups of patients with baseline cardiac arrhythmia (Respimat 2.5 µg: HR 1.03; 95% CI 0.58 to 1.84; 5 µg: HR 0.83; 95% CI 0.44 to 1.56) or cardiac history defined as history of MI, ischaemic heart disease/coronary artery disease, cardiac arrhythmia or heart failure (Respimat 2.5 µg: HR 1.01; 95% CI 0.65 to 1.57; 5 µg: HR 0.93; 95% CI 0.59 to 1.46) (see E-figure 2a, b).",41675,42158,True
4710815,13703,no significant difference,". The subgroup analyses in patients with a history of cardiac arrhythmia and those with cardiac history, predefined in the main study, demonstrated no significant difference between Respimat and HandiHaler recipients with respect to mortality and exacerbation risk;",55102,55367,True
5781293,12178,significantly decreased,Mann-Whitney U-test demonstrated a significantly higher CMS score in the BES group at 12 months indicating significantly better preservation of shoulder function compared to the NS group (p = 0.007) (Fig. 3). Six (BES) and 17 (NS) patients demonstrated a decline in CMS score greater than the MICD. This difference indicates clinically relevant shoulder dysfunction in significantly fewer patients in the BES group (p = 0.023),29748,30248,True
34114,11669,no significant difference,A higher incidence of infection in the rhIL-11 treated group (7.8%) than in the placebo group (0%) was not statistically significant (P = 0.34).,19146,19308,True
4312979,12776,no significant difference,"Correspondingly, the proportion of headache days increased in the placebo group, with a similar pattern during both months, but the difference was not significant (P = .39 run-in to first month of follow-up, P = .53 to the second).",48994,49259,True
4756971,13529,significantly decreased,Doses of morphine usage for controlling postoperative pain and the first analgesic demand were significantly lower and longer in study group,4420,4560,True
1079844,11823,significantly decreased,"Overall, allocation to simvastatin produced a highly significant 17% (SE 4; p < 0.0001) proportional reduction in vascular mortality during the 5 years of the study (table 2). This reflected a definite 18% (SE 5; p = 0.0005) reduction in deaths due to coronary causes,",23089,23400,True
3616693,13525,significantly increase,The survival period of the bleb in the MMC group was significantly prolonged compared with the other three groups (P < 0.01); 35% of blebs had disappeared at day 10 after operation.,17336,17534,True
3701780,12461,no significant difference,Carotid IMT were not changed in both groups after 6 months of statin therapy.,6252,6329,True
3701780,12461,no significant difference,he presence of carotid plaque was not different between the groups and was not changed after 6 months of statin therapy.,17794,17914,True
3701780,12461,no significant difference,". The carotid IMT was not changed in both groups despite of 6 months of statin therapy (from 0.61 ± 0.06 mm to 0.61 ± 0.06 mm in group I, from 0.60 ± 0.06 mm to 0.60 ± 0.06 mm in group II, p = ns).",17490,17704,True
