PMCID,ID,Label,Selected Text,Start,End,Valid Prompt
3354371,12065,no significant difference,Pain due to propofol injection and presence of abnormal movements were statistically insignificant (P>0.05) in both the groups,10394,10537,True
1931598,11262,significantly decreased,the area under the curve (AUC) was 22.8% (95% confidence interval (CI): 5.1–37.3%) smaller with hot compresses (p = 0.0320).,14502,14626,True
5651290,12990,no significant difference,The DSMS intervention in our study did not increase the number of subjects with controlled diabetes after 2 years.,48629,48743,True
3544690,12682,significantly decreased,Patients in the electrostimulation group decreased the blood lactate in 34% and venous saturation of oxygen in 12% (p<0.001),21917,22041,True
5852777,12320,significantly increase,"At the end of experiment, the faecal concentration of total SCFAs in the Synergy 1 group was significantly (p < 0.05) higher than in the placebo group.",22935,23106,True
3936115,12275,significantly decreased,"The number of diverticulitis clinical symptom occurrences during 12 months of observation was 2 (6.67 %) in the MSB group and was significantly lower (p = 0.0425) than the clinical symptoms of diverticulitis reported in the control group (7 occurrences, 31.8 %).",17627,17906,True
4579488,13260,no significant difference,Neither placebo nor nutraceuticals exerted significant effect on total reaction time.,4192,4278,True
5519050,11936,no significant difference,"Overall CD4+ T cell response rates were higher than CD8+ T cell responses within each vaccine group, and were not significantly different between groups. There were no positive responses among the placebo recipients in any of these assays.",57752,57991,True
4312979,12775,significantly decreased,"Patients who received active treatment reported reduced pain, eg, average visual analog scale pain scores fell from 5.5 before treatment to 1.2 15 minutes after, while the corresponding scores for recipients of placebo fell from 4.9 to 3.9. The changes in pain scores differed between the 2 treatments by 3.3 points (95% confidence interval: 2.3, 4.4), P < .001.",5029,5409,True
3948438,13320,no significant difference,The BIS value at the discontinuation of the anesthetic drugs also did not show a significant difference between the groups (P = 0.25).,16341,16476,True
3628587,11862,significantly decreased,There was significantly less need in the HTEA group than the control group for transfusion after CPB (56–84%) before the patient is transferred to ICU (p<0.01).,20314,20475,True
4364400,12749,no significant difference,There was no significant difference in qualitative vascular enhancement between gadopentetate dimeglumine and gadoxetic acid,27992,28116,True
3917487,13110,significantly decreased,"The average numberof episodes of respiratory infection in the intervention group was 0.9 day, which was statistically fewer than thatin the control group (1.4 days), P=0.009.",5412,5586,True
3953523,13340,no significant difference,"The VAS, KOOS and ROM were improved after 4 weeks of administration in both groups, but the differences between the two groups were not statistically significant.",4725,4888,True
4712164,11806,no significant difference,PICD was detected in a similar frequency in the three groups (P>0.05).,5526,5616,True
4173566,13275,significantly decreased,"While comparing HRs among groups, there was a significant difference between groups at pre-induction, 15, 30, 45, 60, 75 and 90 min (P < 0.05) with Group B patients showing a statistically lower HR. There was no significant difference between groups at 105 and 120 min (P > 0.05)",12516,12832,True
3987889,11907,significantly increase,"In the Lokomat group, subjects in Class 2 increased their walking speed at a rate of 0.033 m/s/week (P = 0.01). Subjects in Class 1 did not show significant benefit from the Lokomat training (P = NS).",30952,31186,True
5801240,12226,significantly decreased,"The LS mean differences (95% CI) versus glimepiride at week 52 were − 4.3 kg (− 4.8, − 3.8) and − 3.9 kg (− 4.4, − 3.4) for ertugliflozin 15 mg and 5 mg, respectively (p < 0.001 vs. glimepiride).",34727,34939,True
4809147,12708,significantly increase,Turbuhaler was rated significantly higher than Easyhaler for the ‘quality of PIL instructions’ (p<0.003),28678,28782,True
65527,11524,significantly increase,"The number of responders vs. nonresponders was higher in Group 1 than in Group 2 both in the ITT analysis (10/6 vs. 2/22, P = 0.0004, Table 3) and among study completers (10/5 vs. 2/14, P = 0.0032).",25362,25633,True
3671244,12383,significantly increase,"At 12 months experimental clusters received significantly more referrals with an average of 5,24 referrals (SD 5,75) to the COTiD program compared to 2,07 referrals in the control group (SD 5,14).",6584,6780,True
1440784,11487,no significant difference,"Children in the succimer group had lower blood lead concentrations for 9–10 months during and after treatment, but their blood pressure did not differ from those in the placebo group during this period. During 1–5 years of follow-up, children in the succimer group had systolic blood pressure 1.09 (95% confidence interval, 0.27–1.90) mmHg higher than did untreated children in a model with repeated measurements, but the difference in diastolic blood pressure was not statistically significant.",5033,5529,True
4355142,12479,no significant difference,"Although there were statistically significant (p < 0.05) group by time interactions for absolute monocytes, MCH, creatinine, eGFR, and total cholesterol, all of the results remained well within accepted physiological ranges and were not clinically significant.",6231,6492,True
5333470,13403,significantly decreased,"With regard to the PONV (Fig. 3. (b)), comparison of the risk estimate by PONV scores ≥ 3, patients in the dexmedetomidine group had a significantly reduced risk of PONV during the 6 to 48 h compared with control group (odds ratio 0.184, 95% CI 0.09 to 0.38; P < 0.001)",26271,26596,True
1766476,11304,significantly decreased,IRR (95% CI) among people with dementia	0.07 (0.01–0.57)a	1.00 (Ref.)	0.013,30462,30611,True
546184,11384,significantly decreased,"In the two studies that assessed duloxetine 60 mg once-daily dosing, duloxetine-treated melancholic patients had significantly greater improvement compared with placebo on HAMD17 total score, CGI-S, PGI-I",5358,5573,True
3474842,12539,significantly increase,"There was a significant reduction in mean duration of outbreaks (T = 24 days, T&P = 11 days, p = 0.04).",10199,10302,True
1784583,11230,no significant difference,There were no significant differences between the two groups with respect to time to total relief of symptoms or reoccurrence of infection within 30 days of treatment.,3378,3546,True
3375426,13066,no significant difference,"The median times until improvement were 16.5 days in the GB-0998 group, and 29.0 days in the placebo group, but the difference between the two groups was not statistically significant (log-rank test, p = 0.1154).",33227,33456,True
3772299,12140,no significant difference,Five subjects (16.2%) in the genotype-directed group and one (3.3%) in the phenotype-directed group had HOPR at day 30 (p=0.086).,6737,6866,True
1550594,11627,no significant difference,"The intervention group had more emergency department visits (20 vs. 8, p=0.03), but these visits were not temporally related to use of the online medical record.",6024,6185,True
2855831,11980,significantly decreased,"The subsequent pairwise comparisons of each active treatment group with placebo using the ANCOVA model revealed statistically significant differences in the decrease in the BSS total score for the EPs 7630 60 mg and 90 mg groups (p = 0.0004 and p < 0.0001 respectively, two-sided ANCOVA p-values).",22478,22775,True
3655222,11858,no significant difference,"Mean number of packed cells per patient was 0.04 versus 0.09 in the carbetocin and oxytocin groups, respectively (p = 0.129).",22879,23022,True
3562202,11734,significantly decreased,EMG position threshold and burst duration were significantly reduced at fast speeds (≥120º/s) (p’s < 0.05) and passive torque was reduced post-washout (p < .05) following HYBRID.,6484,6702,True
5369684,12956,no significant difference,"The primary outcomes of cognition and QOL (ADAS-Cog, QoL-AD) were not statistically significant at the 5% level between iCST group and TAU group at the 13-wk mid-point or the primary end point post-test (Table 2).",58523,58790,True
1804280,11558,significantly decreased,"the mean cholesterol level in patients from intervention practices was significantly lower (-0.15 mmol/l, 95% CI -0.25, -0.06)",6229,6355,True
4307364,12019,no significant difference,The analysis revealed no statistically significant differences between the cinnarizine group and the topiramate group for treatment related adverse effects (p= 0.29).,31091,31257,True
5519050,11933,no significant difference,Participants receiving full dose vaccine regimens did not have significantly more local or systemic reactogenicity than those in the 1/10 dose arm.,55533,55680,True
4173573,12643,no significant difference,"The emergence time of group R was 3.8 ± 1.3 min and that of groups RM and RD was 4.2 ± 1.6 and 4.0 ± 1.5 min, respectively (P = 0.35).",15001,15153,True
3751456,12404,no significant difference,The two diets were associated with reduction of both prevalence and severity of steatosis (all p < 0.001) without significant differences between groups,87336,87488,True
3494213,11920,no significant difference,there were no significant differences between groups in the levels of CRP and leptin,13839,13923,True
3606371,12094,significantly decreased,"Significantly greater improvements were noted for the ETN + MTX group at week16 for HAQ mean scores and for proportion of patients achieving HAQ score ≤ 0.5, compared to patients in the DMARD + MTX group.",5948,6152,True
2002515,11587,no significant difference,There were no statistically significant effects of treatment for any of the five outcome measures in the repeated measures analysis of variance (p = 0.06 for night awakenings to 0.89 for sleep onset latency; p = 0.31 for sleep quality).,50796,51033,True
4717436,12732,significantly increase,"The maintenance of clinical remission at 1 year was achieved by 61.4% (27/44 patients) in the budesonide group versus 16.7% (8/48 patients) receiving placebo (treatment difference 44.5% in favour of budesonide; 95% CI (26.9% to 62.7%), p<0.001).",11636,11881,True
3556314,12760,no significant difference,"At the end of the study, the average lengths of treatment were 4.8 months and 4.4 months in the two groups (P = 0.489)",21233,21368,True
4752820,13058,significantly increase,"Blood glucose levels were increased postoperatively in the four groups (< 0.001), but a significantly higher increase occurred in the PP group compared to the SP (0.027), PS (0.026), and SS (0.004) groups.",5929,6134,True
1852556,11565,no significant difference,"HDL at day 21 of the treatment was significantly higher in comparison to placebo (9%, P < 0.01), but not at day 28 (4%) (Table 1, Figure 2).",10979,11200,True
5976807,11699,no significant difference,Treatment outcomes for LVMI with lisinopril/telmisartan versus lisinopril/placebo were not significantly different,19436,19550,True
1175919,11270,significantly decreased,"When comparing time to first shock between semiautomatic and automatic AEDs, the students were significantly faster in both evaluations using the semiautomatic device (first evaluation: 77.5 ± 20.5 s versus 85.2 ± 17 s, P ≤ 0.01; second evaluation: 55 ± 10.3 s versus 59.6 ± 9.6 s, P ≤ 0.01).",14607,14933,True
3714019,12190,significantly increase,"there was no decline from baseline to cycle 9 in the epoetin alfa group (12.4g/dL at both cycle 1 and cycle 9). In contrast, the decline from baseline to cycle 9 for patients in the control group was 2.20g/dL (P < .001).",28297,28535,True
5986495,13201,significantly increase,"Plasma glucose and insulin concentrations were significantly higher in SUC at T = 30 min (glucose: t17 = −3.77 and t17= −2.46; insulin: t17 = −3.94 and t17 = −5.11; all p < 0.05) as compared to WAT and NNS, respectively.",38988,39290,True
5788993,12691,significantly decreased,Skin dryness score was significantly lower in the active-treated side in comparison with the non-treated side (p=0.01; Mann–Whitney U test; 1.5±0.4 vs 3.5±0.6; Figure 1A).,13478,13733,True
5980378,12315,significantly increase,"Pi‐AUC	mg*h/L	0.68a [–0.68‐3.5]	54.17b [37.54–66.96]	93.48c [82.07–101.04]	78.94a,b [74.73–85.97]",29696,30127,True
5843959,12603,no significant difference,the number of newborns who were characterized as affected by CLD also showed no significant difference between the groups (P = 0.053).,5327,5479,True
3622020,11721,significantly increase,"Before and after the start of the intravenous infusion, the maternal blood glucose levels (mg/dL) were 79.2 ± 12.2 and 74.6 ± 4.6 in Group I, 81.2 ± 12.9 and 103.3 ± 11.2 in Group II, and 82.3 ± 8.7 and 252.5 ± 41.8 in Group III (Table 4). Group II and Group III showed significant differences in blood glucose levels before and after the start of the intravenous infusion (Group II, P < 0.001; Group III, P < 0.001), and between-group differences were noted; significant differences between the 3 groups were also found (Group I vs. Group II, P < 0.001; Group II vs. Group III, P < 0.001; Group I vs. Group III, P < 0.001; one-way ANOVA, P < 0.05).",13344,14152,True
5827302,13366,no significant difference,The results showed no significant group by time interaction (p=0.41) and no significant main effects for time (p=0.18) for PDSS.,32383,32512,True
5852975,11976,significantly increase,"The mean MPR significantly improved from T0 to T1 in the SM group (0.75 ± 0.06 to 0.92 ± 0.03; p < 0.001), but not in the control group (0.79 ± 0.07 to 0.81 ± 0.05; p = 0.56).",29637,29850,True
3738153,12044,significantly decreased,"Subjects in the upper category of nut consumption at baseline allocated to the MedDiet with nuts intervention had a significant reduction in total mortality risk of 63% (95% CI −34% to −78%), while those allocated to the MedDiet with EVOO and the control diet had non-significant reductions of 34% (95% CI −64% to 10%) and 16% (95% CI −52% to 44%), respectively.",63706,64069,True
5826979,12828,no significant difference,"There was no significant difference in perceived usability and acceptability for the 2 websites (FAQs, n=104: mean 64.01 [SD 7.62]; LIST, n=73: mean 64.26 [SD 6.85]; t175=−0.224, P=.82).",44647,44878,True
5850145,12389,no significant difference,LVEF (change vs vehicle)	+8% in FOXnu/nu mice at 14 d +15% in CD1 mice at 42 d	+29% in SCID mice at 14 d +12% in SCID mice at 42 d	Not significant,147767,148082,True
3781990,13084,no significant difference,No differences were detected between the two groups with regard to PSA kinetics and pain scores.,6603,6699,True
3556314,12761,no significant difference,The total times from operation to the end of the study were averaged at 9.6 months and 9.5 months in Group 1 and Group 2 respectively (P = 0.849).,21724,21887,True
3576014,12767,no significant difference,No single patient in the UCG or ACG ceased smoking and no significant changes in body weight were detected in either group (Table 2),15333,15515,True
3643134,12492,significantly increase,"When asked whether they felt ready to close the rectus sheath and skin under supervision, 12 students (100%) in the simulator group indicated that they felt confident that they could perform the procedure with minimal supervision or independently, compared with only 2 of 13 in the control group of students (15.3%) (Table 1)",11831,12206,True
3718763,12025,no significant difference,"There were no significant increases in fasting plasma glucose, A1c, insulin, or homeostasis model assessment-estimated insulin resistance in any group.",6100,6262,True
3640933,12526,significantly decreased,"There were significant main effects of the Islamic-based intervention in both health knowledge (β = 3.8 ± 0.6, p < 0.001) and Islamic knowledge (β = 3.5 ± 0.5, p < 0.001); an improvement in smoking attitude (β = −7.1 ± 1.5, p < 0.001).",4825,5061,True
5850145,12390,no significant difference,Transplantation of allogeneic sAPCs benefited capillary density and fibrosis but did not improve cardiac magnetic resonance imaging indices of contractility.,13454,13664,True
5840469,13031,significantly decreased,"The occurrence rate of esophageal stricture in the PGA plus stent group was 20.5% (n = 7), which was lower than that in the stent group (46.9%, n = 15) (P = 0.024).",5467,5683,True
5986466,12200,no significant difference,"HDL cholesterol levels increased significantly in the mangosteen group, suggesting an antiatherogenic effect (p = 0.024). However, comparison with control was not statistically significant.",22503,22709,True
4232915,13043,no significant difference,"No significant difference was observed between the 150-mg liarozole and the placebo groups in change from baseline of mean DLQI score at week 12 [mean (SD) change, −2·8 (3·4); P = 0·06]",32086,32305,True
1420296,11594,no significant difference,"However, when we examined the 13 technology items, there were no differences between intervention and control group scores (7.5, 7.9, p = 0.25) or between first and third rotation group scores (7.3, 8.3, p = 0.08).",14123,14337,True
5791397,13364,significantly decreased,The length of hospital stay was higher in Group 2 (2.1 [0.4]) as compared to Group 1 (1.2 [0.5]) (P = 0.000).,4840,4950,True
5777927,13337,significantly decreased,"Statistical and clinically significant differences were seen in near PFV break and recovery, NPC break and recovery and monocular and binocular accommodative facility pre- and post-VT in the intervention group. As this difference was not seen in the non-intervention group",44759,45031,True
1693922,13233,no significant difference,there was no difference in survival rate between two groups.,4342,4402,True
5801514,12495,significantly decreased,"participants rated experts who used high amounts of MTJ to have higher competence (F1,96=37.54, P<.001, ηp2=.28], lower integrity (F1,96=10.77, P=.001, ηp2=.101), and lower benevolence (F1,96=9.75, P=.002, ηp2=.092), as well as to have lower perceived accommodation to the audience (all F1,96≥72.17, P<.001, ηp2≥.43) compared with experts who used low MTJ.",7165,7795,True
2826100,12037,significantly increase,"Regression analysis indicated that the MQ group significantly improved overall QOL (t144 = −5.761, P < 0.001), fatigue (t153 = −5.621, P < 0.001), mood disturbance (t122 =2.346, P = 0.021) and inflammation (CRP) (t99 = 2.042, P < 0.044) compared with usual care after controlling for baseline variables.",5719,6209,True
4727391,12014,no significant difference,"There were no significant differences in first attempt at successful insertion (LM, 94.4 % vs. ETI, 90.6 %), insertion time (LM, 7.58 ± 1.16 s vs. ETI, 7.89 ± 1.52 s), Apgar score at 1 and 5 min, response time, ventilation time, successful resuscitation (LM, 86.1 % vs. ETI,  96.9 %), and adverse events (LM, n =3 vs. ETI, n =4) between groups.",5325,5703,True
3953523,13339,no significant difference,"The VAS, KOOS and ROM were improved after 4 weeks of administration in both groups, but the differences between the two groups were not statistically significant.",4725,4888,True
2667135,12632,significantly increase,CoPAT patients received longer courses of study antibiotics with a mean of 25.4 days (range 9–74 days) compared with 13.5 days (range 1–43) in the IPAT group (P < 0.001),30902,31088,True
3733748,12790,no significant difference,"other biochemical markers including lipid profiles, high sensitivity C-reactive protein, adiponectin, interleukin-6, tumor necrosis factor-alpha, monocyte chemotactic protein-1, and soluble intercellular adhesion molecule-1 did not improve with cilostazol treatment.",5856,6122,True
5984011,11708,significantly increase,"successful treatment was observed in 28%, 52%, and 74% of the patients in the education, food product, and food product plus education groups, respectively, indicating a significant difference among the three groups (p<0.001).",31765,31991,True
3661741,12266,no significant difference,"When the 12 h tAUC and iAUC for the VAS scores for hunger were compared, no significant differences were noted across conditions (tAUC: SED: 1705.4±315.8, EX: 1744.9±584.2, INT: 1490.617.8 mm*min for 12 h; iAUC SED: 1622.5±298.8, EX: 1669.2±573.2, INT: 1402.4±623.2 mm*min for 12 h).",19162,19445,True
3661822,12230,no significant difference,There was no statistically significant difference among treatment groups for our defined AE of excessive weight gain.,16159,16276,True
2526991,13093,no significant difference,"The change in the mean WOMAC pain VAS after six weeks of G. kola was significantly reduced compared to the placebo (p < 0.001, CI:-2.01_-1.15, R2 = 0.8). Multiple comparisons of the mean of pain change in the G. kola group was not lowered significantly against the naproxen and celebrex groups (p > 0.05, CI:-0.56–0.85). There was no statistically significance between the change of mean VAS pain reduction of the G. kola, naproxen and celebrex groups.",32856,33376,True
32174,11178,no significant difference,"PHR group patients reported receiving fewer explanations about their condition (18% vs. 33%, p=0.12) and treatment (26% vs. 45%, p=0.07), and were more afraid of asking doctors questions (21% vs. 4%, p=0.01) than controls.",4910,5132,True
1578590,11414,significantly increase,"Beta-blocked patients who received early atropine (Group A&B) had a significantly lower double product (p = 0.008), a higher mean test time (p = 0.010) and required a higher dose of atropine (p = 0.0005) when compared to the patients in this group who were not Beta-blocked. The same findings occurred in the standard protocol (Group C),",4832,5169,True
5207788,11902,significantly decreased,"According to this analysis, patients in the CPM group were 2.2 times more likely to discontinue their treatment as compared to the MP group (HR = 2.21; 95% CI: 1.14–4.29), but they were 2.7 times more likely not to experience sustained EDSS progression (HR = 0.37; 95% CI: 0.17–0.84) (Fig 2). The two transition HRs were statistically significant (p = 0.019 and p = 0.018) showing that patients had more chance to change from “on treatment” state to “discontinued treatment” state and from “stable EDSS” state to “deteriorated EDSS” state). In other words patients not discontinuing treatment were more likely to benefit from CPM than MP.",43260,43950,True
5808926,12111,significantly increase,History of a wheeze was more common among trial participants (35.4% vs. 11.2%; P < 0.01),4670,4775,True
5827422,12839,significantly decreased,"Significant benefits of intervention were found for teachers’ positive [effect size (ES) = 3.35] and negative (ES = 1.29) behaviours to the whole class and to high-risk children (positive: ES = 0.83; negative: ES = 0.50) and for observer ratings of class-wide child behaviour (ES = 0.73), child interest and enthusiasm (ES = 0.98), teacher warmth (ES = 2.03) and opportunities provided to share and help (ES = 5.72). At 6-month follow-up, significant benefits of intervention were sustained: positive behaviours (ES = 2.70), negative behaviours (ES = 0.98)",5298,5854,True
5805693,12498,no significant difference,"No significant difference was observed in any of the other secondary outcomes including time in target range (4.0 to 10.0 mmol/L), peak glucose, and time to peak glucose between overestimation or adequate estimation (p > 0.05).Figure 2",16564,16824,True
1550249,11574,no significant difference,No significant differences between treatment and control groups were observed for any of the measured outcome variables.,5212,5333,True
2474855,11828,significantly increase,"Students in the intervention schools performed significantly greater levels of physical activity in the classroom than students in the control schools; higher scores indicate higher activity intensity levels (intervention students 3.40 ± 0.02 vs control students 2.17 ± 0.03, p < 0.0001).",33694,33983,True
4836696,12710,no significant difference,The final body weight (32 ± 0.8 g) of the GSK457 + exendin-4 AlbudAb combination group was not different from the final body weight of the lean control group (31.7 ± 0.6 g) (p = 0.68),42956,43139,True
3685779,12075,no significant difference,There were no differences in E-selectin between active treatment groups and control group [Table 2].,13956,14098,True
111061,11280,no significant difference,"Gender, year level and effect of order of testing did not significantly influence postural response at any anatomical point (illustrated by the non-significant higher order interaction effects in Table 4).",30918,31162,True
3714386,12874,significantly increase,Duration of block procedure values were found similar in group E and group NS and significantly lower than in group N (p<0.05).,13239,13366,True
5858078,12194,significantly increase,"Over a 3-month period, the application of both MI Paste Plus and Remin Pro caused significantly greater reduction in area and significantly higher increase in mineral content of WSLs compared to the control group (P < 0.05).",4467,4709,True
3641298,13075,no significant difference,the level of distress did not improve.,6154,6192,True
4722945,11711,significantly increase,"Examination of only dosing visits where the nadir glucose was <50 mg/dL (Fig. 2) shows that time to success after intranasal glucagon lagged slightly behind time to success after intramuscular glucagon (mean times to reach 70 mg/dL or 20 mg/dL increase were 16 min and 13 min with intranasal glucagon and intramuscular glucagon, respectively; P < 0.001).",34619,35030,True
5986466,12199,no significant difference,"HsCRP was significantly reduced in the mangosteen group, with a mean decrease of 0.41 ± 0.34 mg/L (p = 0.004, −35.7 ± 22.51%). However, comparison with the control group failed to show any significant group-wise difference (Figure 3A).",21839,22149,True
5816528,11762,significantly decreased,The rate of canine retraction was significantly greater in the experimental side than in the control side in both groups by two-fold in the first month and 1.5-fold in the second month (p < 0.001).,6360,6574,True
5710015,12915,no significant difference,"Although there were no statistically significant difference, mucosal bleeding and oesophageal intubation were observed in A group (p = 0.12). Also postoperative pharyngeal pain was observed less frequently in M group than in A and N groups (p = 0.19).Table 2",20353,20677,True
1915612,11323,no significant difference,"After 12 weeks there was no significant difference between the two treatment groups in decrease of neck pain intensity on VAS (−7.0 mm, 95% confidence interval (CI) [−20.7 to +6.7]), mean number of neck pain days (−1%; 95% CI [−15% to +13%]), neck pain hours per day (−0.14; 95% CI [−3.0 to +2.7]), days on which symptomatic treatment was taken (−0.7%; 95% CI [−15% to +13%]) number of analgesics taken per day (−0.14; 95% CI [−0.6 to +0.4]) and total cervical range of motion (−11 degrees; 95% CI [−40 to +17]).",3212,3724,True
3917487,13109,significantly decreased,Values for ear pain were 0.5 and 1.6 days (p=0.008) respectively.,5346,5411,True
65045,11196,no significant difference,"The Likert scale (1–10) was used to determine student's self-perceived confidence in reading medical research. Table 4 illustrates the mean scores of the groups. Student self-perception of confidence tended to increase slightly during the trial, although not to a level that was statistically significant",18303,18646,True
4518420,12323,significantly decreased,Ksharasutra group had significant (P < 0.001) lesser duration of stay in the hospital.,15200,15303,True
1065104,13410,significantly increase,"In septic animals treated with magnesium sulfate, specific gravity was higher (left hemisphere, 1.0438 ± 0.0007; right hemisphere, 1.0439 ± 0.0004) than in the untreated septic animals (left hemisphere, 1.0429 ± 0.0009; right hemisphere, 1.0424 ± 0.0012), indicating less edema formation with the administration of magnesium.",6121,6447,True
3562202,11735,significantly increase,A greater proportion of participants achieved minimally important differences (MID) following HYBRID vs. FTP (p = .03).,5998,6135,True
5710015,12911,significantly decreased,"Tracheal intubation time was 26.8 ± 5.7 s (mean ± standard deviation) for M group, 36.4 ± 11.0 s for A group, and 36.5 ± 8.9 s for N group, indicating significantly shorter tracheal intubation time in M group than in A group (p < 0.01) and N group (p < 0.01).",19419,19715,True
5801514,12494,significantly decreased,"participants rated experts who used high amounts of MTJ to have higher competence (F1,96=37.54, P<.001, ηp2=.28], lower integrity (F1,96=10.77, P=.001, ηp2=.101), and lower benevolence (F1,96=9.75, P=.002, ηp2=.092), as well as to have lower perceived accommodation to the audience (all F1,96≥72.17, P<.001, ηp2≥.43) compared with experts who used low MTJ.",7165,7795,True
5769181,12543,significantly decreased,Independent t-test showed a statistically significant difference between experimental and control groups in terms of mean glycosylated hemoglobin after the intervention (p = 0.030) [Table 3].,15345,15610,True
1847683,11455,no significant difference,HDL cholesterol did not change significantly in either the treatment or placebo group.,26617,26703,True
4354617,12386,no significant difference,"Both groups increased flexibility in cervical extension (G2x=+19.1%, G3x=+20.0%), right hip flexion (G2x=+14.6%, G3x=+15.9%), and left hip flexion (G2x=+25.7%, G3x=+19.2%), with no statistical difference between groups.",5725,5945,True
3685774,12119,no significant difference,Serum magnesium showed no significant changes in any groups.,5269,5329,True
3767897,11716,no significant difference,"There was no significant intergroup difference in the mean anatomical and mechanical femorotibial angles preoperatively, postoperatively and at the last follow-up (p>0.05).",16156,16329,True
5722253,12176,no significant difference,"There was no difference in bleaching effects between the control and the test treatment at any time point [two way ANOVA followed by Bonferroni post-test P>0.05], thus the 2 treatments showed equivalency between each other at all-time points.",18714,18956,True
3672764,13146,significantly decreased,"Similar results were observed with the NRS; significant reductions from baseline were observed in each of the treatment groups (P < 0.0001), with pain reductions of 3.87 in the rilonacept plus indomethacin group, 4.33 in the indomethacin monotherapy group, and 1.81 in the rilonacept monotherapy group (Figure 2B). While the NRS change with rilonacept plus indomethacin was similar to that of indomethacin alone (P = 0.2533), the ad hoc analysis significantly favored indomethacin monotherapy relative to rilonacept monotherapy (P < 0.0001).",26647,27282,True
1865086,11206,significantly decreased,"VAT and SSPG declined with GH and PIO combined, mean differences from placebo of −31.4 cm2 (95% CI −56.5 cm2 to −6.3 cm2; p = 0.02) and −55.3 mg/dl (95% CI −103.9 to −6.7 mg/dl; p = 0.02), respectively.",5920,6189,True
3510731,12233,significantly decreased,The group who were presented with no debriefing information in the body of the email and went to a website for this information (Group B) were approximately twice as likely to subsequently access the protocol and the results summary. These differences between the two groups were highly statistically significant.,6217,6531,True
3718642,13392,no significant difference,"The main secondary efficacy endpoint (combined rate of death, graft loss and LTFU) at month 12 was statistically non-inferior for everolimus (8.2%) versus MMF (4.9%).",38052,38218,True
1550594,11623,no significant difference,"The difference was more pronounced during the first 6 months of the intervention (150 messages in the intervention group vs. 88 in the control group, p=0.05)",31133,31290,True
3707921,13010,significantly decreased,"The reduction in impulsivity of the treatment group was greater than that of the control group, with a medium effect size (0.77), t(33) = −2.27, p = 0.03.",49701,49890,True
5773985,13179,significantly increase,"On comparing the total amount of analgesic medication ingested during the postoperative period, the mean dose of analgesic medication in bupivacaine group (1.64 ± 0.99 tablets) was observed to be higher than buprenorphine combination group (0.80 ± 1.08 tablets). The difference between both the anesthetic solutions regarding number of analgesic tablets was found to be statistically significant (P = 0.006) [Table 3].",17008,17482,True
4301658,12799,significantly increase,The defecation urge threshold and the pain perception threshold of moxibustion group was also significantly higher after treatment than that of control group (P < 0.01).,7274,7443,True
3701988,13230,significantly increase,"In the elderly (mean age 69 ±4 and 70 ±3 years in the “structured” and “usual care”, respectively) the absolute CVD event reduction between “structured” and “usual care” was 16.5% (p < 0.0001), while in the younger patients (mean age 51 ±3 years and 52 ±3 years in the “structured” and “usual care”, respectively) this was 8.5% (p = 0.016)",6635,7011,True
3598549,12781,no significant difference,"Addition of fotemustine did not significantly improve overall survival (OS) (p=0.28) or progression-free survival (PFS) (p=0.55); Hazard ratio (HR) for OS was 0.93 (95% CI 0.71-1.21). Similarly, addition of IFN-α2b did not improve OS (p=0.68) or PFS (p=0.65)",8032,8290,True
3261693,12166,significantly decreased,Severity of vitreous haze was less in implanted than non-implanted eyes at 3 months postoperatively (P = 0.0005).,4687,4817,True
4161888,12283,significantly increase,"Filter survival times were superior for citrate (median 46 versus 32 hours, P = 0.02),",7278,7384,True
5805511,12246,no significant difference,"Median plasma YKL-40 levels did not change greatly during treatment or follow up (Supplementary Figure 2, available online only) and no apparent difference was noted in temporal YKL-40 levels between the placebo and bevacizumab cohorts.",54471,54764,True
1794469,11341,significantly decreased,Average access time (skin to vein) and number of attempts were significantly reduced in the ultrasound group of patients compared with the landmark group (p < 0.001).,7219,7407,True
1173136,11496,significantly decreased,"Cholesterol decreased from 205.1 to 195.3 mg/dl (p=0.03), triglyceride decreased from 195.7 to 174.8 mg/dl (p=0.008), MDA decreased from 2.5 to 1.6 nmol/ml (p=0.001), systolic blood pressure decreased from 137.5 to 129.8 mmHg (p=0.001), diastolic blood pressure decreased from 84.6 to 77.6 mmHg (p=0.001) and Cr decreased from 1.51 to 1.44 mg/dl (p=0.03) by chewing route too.",4684,5092,True
1705535,11327,no significant difference,"In addition, for patients treated with efalizumab, the incidence of arthropathy AEs did not appear to increase over time. The proportion of patients who had an arthropathy AE within any 12-week treatment period was low (<4.1%) through all treatment phases (first treatment, first exposure, extended treatment, re-treatment, long-term treatment).",34042,34387,True
3622020,11720,no significant difference,"In this study, 6 neonates in Group I, 3 in Group II, and 9 in Group III received a glucose infusion before the first milk feeding; neonates in Group II showed a trend towards a less frequent glucose infusion (P = 0.082)",19702,19940,True
4980729,12050,no significant difference,"Sneezing: During exposure in the pollen challenge chamber, the sneezing score was ≤0.5 in both the pranlukast and placebo groups, indicating mild symptoms and no difference between groups. On the following morning, the score increased in the placebo group, but was inhibited slightly in the pranlukast group (0.897 vs. 0.564, p = 0.094) (Figure 2).",17891,18296,True
