user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
milorad,1283,4132637,Cannot tell based on the abstract,, myocardial infarction , clopidogrel , ticagrelor ,0,
milorad,1283,4132637,Significantly decreased,"Cardiovascular death occurred less often in the ticagrelor group than in the clopidogrel group (3.7 vs. 4.9%; HR 0.77; 95% CI = 0.64–0.93; P = 0.0070), and myocardial infarction was also less common with ticagrelor vs. clopidogrel (6.6 vs. 7.7%; HR 0.86; 95% CI = 0.74–0.99; P = 0.0419),", myocardial infarction , clopidogrel , ticagrelor ,0,
milorad,1302,3924124,Cannot tell based on the abstract,, Rates of intervention attendance for the high and low attendance groups , received only general health guidance. ," 2-hour program comprising comprehensive health education and hot spa bathing, offered once every 2 weeks, in addition to individualized programs once a week, for 24 weeks ",0,
milorad,1302,3924124,Cannot tell based on the abstract,, Rates of intervention attendance for the high and low attendance groups , received only general health guidance. ," 2-hour program comprising comprehensive health education and hot spa bathing, offered once every 2 weeks, in addition to individualized programs once a week, for 24 weeks ",0,
milorad,1302,3924124,Invalid Prompt,, Rates of intervention attendance for the high and low attendance groups , received only general health guidance. ," 2-hour program comprising comprehensive health education and hot spa bathing, offered once every 2 weeks, in addition to individualized programs once a week, for 24 weeks ",1,"The outcome already compares high and low attendance groups, so the comparison between intervention and control doesn't have a sense.

""...the intervention group was divided into high (n = 10) and low (n = 12) adherence groups, and subgroup analysis was then performed between the 3 groups, ie, the high and low adherence groups and the control group...."""
milorad,587,4819709,Cannot tell based on the abstract,, Walking short distances (&lt; 20 min ) without discomfort , surgery , Ultrasound‐guided foam sclerotherapy ,0,
milorad,587,4819709,Invalid Prompt,, Walking short distances (&lt; 20 min ) without discomfort , surgery , Ultrasound‐guided foam sclerotherapy ,1,"The outcome is wrongly presented, the time component is omitted. The outcome should be related to the "" time until specified proportion of participants could carry out behaviour (days)""."
milorad,1338,5673730,Cannot tell based on the abstract,, number of cesarean sections due to feto-maternal disproportion , insulin 0.8-0.9 mg/kg/day in two divided doses subcutaneously (Group-B) , oral metformin 500 mg TDS (Group-A) ,0,
milorad,1338,5673730,Invalid Prompt,, number of cesarean sections due to feto-maternal disproportion , insulin 0.8-0.9 mg/kg/day in two divided doses subcutaneously (Group-B) , oral metformin 500 mg TDS (Group-A) ,1,"Table II reveals that p-value wasn't calculated for modes of delicery. This sentence is highly indicative: ""There were more number of cesarean sections in Group-B due to feto-maternal disproportional ratio as babies were bigger and heavier (28% vs.2%) (Table-II)."""
milorad,1316,4124480,Cannot tell based on the abstract,, TDI focal score , continuation of unsupervised habitual physical activity , 12-weeks of progressive endurance and strength training at a local health club ,0,
milorad,1316,4124480,Significantly increased,Mean TDI focal score for the two groups after 12 weeks. Mean changes were a decrease of 0.2 for the control group and an increase of 5.1 for those completing the community-based exercise program (P < 0.001). Increased scores represent improvement in dyspnea where a change of 1.0 is considered clinically meaningful., TDI focal score , continuation of unsupervised habitual physical activity , 12-weeks of progressive endurance and strength training at a local health club ,0,
milorad,1337,5673730,No significant difference,FBS at term was non-significant (p=0.079) and there was more number of cesarean sections due to feto-maternal disproportion in Group-B (28% vs.2%)., fasting blood sugar (FBS) at term  , insulin 0.8-0.9 mg/kg/day in two divided doses subcutaneously (Group-B) , oral metformin 500 mg TDS (Group-A) ,0,
milorad,630,2688140,No significant difference,"The duration of use of paralysing or sedative agents, mechanical ventilation, stay in the intensive care unit and mortality at 28 days did not differ significantly between the decremental PEEP titration and control groups."," The durations of mechanical ventilation, ICU stay and use of paralysing or sedative agents of patients with ARDS ", table-based PEEP (control) group , Decremental PEEP titration group ,0,
milorad,630,2688140,No significant difference,"The duration of use of paralysing or sedative agents, mechanical ventilation, stay in the intensive care unit and mortality at 28 days did not differ significantly between the decremental PEEP titration and control groups."," The durations of mechanical ventilation, ICU stay and use of paralysing or sedative agents of patients with ARDS ", table-based PEEP (control) group , Decremental PEEP titration group ,0,
milorad,630,2688140,No significant difference,"The duration of use of paralysing or sedative agents, mechanical ventilation, stay in the intensive care unit and mortality at 28 days did not differ significantly between the decremental PEEP titration and control groups."," The durations of mechanical ventilation, ICU stay and use of paralysing or sedative agents of patients with ARDS ", table-based PEEP (control) group , Decremental PEEP titration group ,0,
milorad,789,2666722,Invalid Prompt,, the risk of SARS infection , health care workers without IgG against Severe acute respiratory syndrome , health care workers with IgG against Severe acute respiratory syndrome ,1,"The presence of IgG was used to define ""cases"" and ""controls"" ("" The HCWs with IgG against SARS and those without IgG against SARS were respectively defined as the ""case group"" and the ""control group"", and logistic regression was conducted to explore the risk factors for SARS infection in HCWs.""). This was the first step in this study in searching for the risks of SARS."
milorad,1296,3901329,Cannot tell based on the abstract,, The prostate volumes ,"  conventional fractionation (39?×?2.0 Gy?=?78.0 Gy given once a day, five days per week)  "," an experimental arm with an extreme hypo-fractionated regimen (7?×?6.1 Gy?=?42.7 Gy given every other weekday, and always including two weekends without RT) ",0,
milorad,1296,3901329,Significantly increased,The extreme hypo-fractionation regimen used in our study lead to a significant increase in prostate volume after three treatment fractions (EQD23 = 33 Gy). This increase was still apparent at the end of treatment after six fractions (EQD23 = 67 Gy). Our observations indicate that the enlargement of the CTV is both larger than that known for conventional therapy and stays enlarged during the whole treatment course., The prostate volumes ,"  conventional fractionation (39?×?2.0 Gy?=?78.0 Gy given once a day, five days per week)  "," an experimental arm with an extreme hypo-fractionated regimen (7?×?6.1 Gy?=?42.7 Gy given every other weekday, and always including two weekends without RT) ",0,
milorad,1266,3933059,No significant difference,"However, changes in FMD (20%) as well as circulating levels of CRP, ICAM-1, VCAM-1, E-selectin, and IL-6 did not reach statistical significance (P = 0.172)."," C-reactive protein (CRP), intracellular adhesion molecule-1 (ICAM-1), vascular cell adhesion molecule 1 (VCAM-1), E-selectin and interleukin-6 (IL-6) ", baseline , Pomegranate juice (PJ) ,0,
milorad,1266,3933059,No significant difference,"However, changes in FMD (20%) as well as circulating levels of CRP, ICAM-1, VCAM-1, E-selectin, and IL-6 did not reach statistical significance (P = 0.172)."," C-reactive protein (CRP), intracellular adhesion molecule-1 (ICAM-1), vascular cell adhesion molecule 1 (VCAM-1), E-selectin and interleukin-6 (IL-6) ", baseline , Pomegranate juice (PJ) ,0,
milorad,1341,5320660,Cannot tell based on the abstract,, peptide YY [PYY] , muffins enriched with 0 g HAM-RS2 (control) , muffins enriched with 30 g HAM-RS2 ,0,
milorad,1341,5320660,Significantly increased,Only one biomarker differed between groups when examining single blood collection time points. The 120 min postprandial concentration of PYY (P = 0.043) was higher in the HAM-RS2 group than the control group at baseline. Within-group differences in leptin and PYY were found from baseline to week 6 in the HAM-RS2 group. A decrease in postprandial leptin (P = 0.028) occurred at 120 min in the HAM-RS2 group. A within-group change in PYY was also observed in the HAM-RS2 group where fasting concentrations increased (P = 0.033) from baseline to the end of the intervention., peptide YY [PYY] , muffins enriched with 0 g HAM-RS2 (control) , muffins enriched with 30 g HAM-RS2 ,0,
milorad,1274,4880652,Significantly decreased,"In the fentanyl group, systolic blood pressures at 5, 10, 15, 20 minutes and diastolic blood pressure at 5 minutes and oxygen saturation at 5 minutes were significantly lower (p<0.05).", Diastolic blood pressures at 5 minutes , paracetamol (20 mg/kg) and propofol , fentanyl (1 µg/kg) and propofol  ,0,
milorad,631,4106715,Cannot tell based on the abstract,, Prolonged abstinence from smoking rates to 6 months , placebo , high Ab group ,0,
milorad,631,4106715,Significantly increased,"Prolonged abstinence rates to 6 months were significantly higher in the high Ab group vs. placebo (19.7% vs. 6.0%, p=0.0060, OR=4.41, 95% CI, 1.53–12.71) with no significant differences between the placebo and low Ab groups (7.9% vs. 6.0%, p=0.60).", Prolonged abstinence from smoking rates to 6 months , placebo , high Ab group ,0,
milorad,1244,3466198,Significantly increased,"However, 65% of women who received Acidform had at least one local adverse event compared with 11% who received placebo (p = 0.002).", at least one local adverse event , hydroxyethylcellulose (HEC) placebo gel twice daily for 14 consecutive days , Acidform twice daily for 14 consecutive days ,0,
milorad,663,3446002,Significantly decreased,The mean duration of phototherapy in group I was 72(0.0) hours and in the control group 76.80 (±9.76) hours. The duration of phototherapy was significantly shorter in clofibrate group (P<0.001)., The duration of phototherapy , control group , single dose of 50 mg/kg clofibrate ,0,
milorad,1347,5628593,Significantly increased,"In the 30-Hz group, there was a significant increase in the maximal voluntary isometric contraction (p=0.039) and the concentric peak torque (p=0.018) of knee extensors and these changes were significant (p<0.05) compared with the 50-Hz group.", Concentric peak torque of knee extensors , 50-Hz whole-body vibration training , 30-Hz whole-body vibration training ,0,
milorad,1450,4859395,Cannot tell based on the abstract,, excessive expansive remodeling , atenolol , nebivolol ,0,
milorad,1450,4859395,Significantly decreased,"With respect to arterial remodeling, static remodeling (remodeling index) was similar between the 2 groups, but serial remodeling was significantly different (P=0.002), with nebivolol segments demonstrating more constrictive remodeling (73% versus 46%) and less excessive expansive remodeling (16% versus 39%) than atenolol (Figure 6).", excessive expansive remodeling , atenolol , nebivolol ,0,
milorad,1415,4092608,Cannot tell based on the abstract,, factor II and factor X , fresh frozen plasma , prothrombin complex concentrates (PCC) ,0,
milorad,1415,4092608,Invalid Prompt,, factor II and factor X , fresh frozen plasma , prothrombin complex concentrates (PCC) ,1,"The situation here is pretty clear and it could be logically concluded that PCC is superior to FFP in all aspects. This sentence is also very clear: "" We found a significant difference between groups in factor II (P = 0.023) and factor X (P = 0.008) levels over time."" The only problem is that I couldn't see the right levels of factors II and X in the two groups nor it's clearly said that one group is superior.I could see only that there is a significant statistical difference."
milorad,1407,3106384,Cannot tell based on the abstract,, The PAP till 6 minutes after pneumoperitoneum was attained , endotracheal tube (ETT) , Proseal laryngeal mask airway (PLMA) ,0,
milorad,1407,3106384,Cannot tell based on the abstract,, The PAP till 6 minutes after pneumoperitoneum was attained , endotracheal tube (ETT) , Proseal laryngeal mask airway (PLMA) ,0,
milorad,1407,3106384,Significantly increased,"The PAP in group P showed a statistically significant (P<0.05) increase in value after insertion till 6 minutes after pneumoperitoneum was attained, and thereafter it was insignificant.", The PAP till 6 minutes after pneumoperitoneum was attained , endotracheal tube (ETT) , Proseal laryngeal mask airway (PLMA) ,0,
milorad,1421,2361654,Cannot tell based on the abstract,, Specificity , cytological screening , primary hrHPV screening ,0,
milorad,1421,2361654,Invalid Prompt,, Specificity , cytological screening , primary hrHPV screening ,1,"This sentence is highly indicative: "" Specificity of the primary screening with sole hrHPV test (91.5–92.1%) was much lower than that with the cytology triage (98.7–99.3%), which was not quite as specific as screening with conventional cytology (99.2–99.6%)."" I think that ""much lower"" isn't enough for the decision. P-value is missing. "
milorad,1422,3814588,Cannot tell based on the abstract,," cognitive, habitual behavioral, affective "," no intervention (control group, which continued clinical practice as normal) ", problem based learning intervention or critical reading intervention ,0,
milorad,1422,3814588,Invalid Prompt,," cognitive, habitual behavioral, affective "," no intervention (control group, which continued clinical practice as normal) ", problem based learning intervention or critical reading intervention ,1,"The name of the outcome is not complete. The full name would be: ""cognitive, habitual behavioral, affective dimensions"". This sentence is highly indicative: ""In all three dimensions there were significant differences within the groups in the pre- versus post-intervention scores, yet no significant differences were observed between groups.""."
milorad,1486,5932317,Cannot tell based on the abstract,, week Ã— diameter Ã— application types in terms of LII  , nickel-titanium (NiTi) round archwires with increasing diameters applied sequentially to the mandibular arch , copper-nickel-titanium (CuNiTi) round archwires with increasing diameters applied sequentially to the mandibular arch  ,0,
milorad,1486,5932317,No significant difference,No statistically significant three-way interaction was observed between week × diameter × application types in terms of LII (p > 0.05)., week Ã— diameter Ã— application types in terms of LII  , nickel-titanium (NiTi) round archwires with increasing diameters applied sequentially to the mandibular arch , copper-nickel-titanium (CuNiTi) round archwires with increasing diameters applied sequentially to the mandibular arch  ,0,
milorad,1408,5578640,Significantly decreased,"After 1 month the vitamin D treated group had a significantly decreased fentanyl dose compared to the untreated group with a difference of 46 μg/h; 95% CI 24–78, which increased further at 3 months to 91 μg/h; 95% CI 56–140 μg/h.", fentanyl dose after 1 month and 3 months , untreated (control) , vitamin D 4000 IE/day ,0,
milorad,1357,3403961,Cannot tell based on the abstract,, ECBI Intensity scale after treatment , Non-Clinical Group , Parentâ€“Child Interaction Therapy ,0,
milorad,1357,3403961,No significant difference,"At post treatment, no differences were found concerning the frequency of behavioural problems of children who completed treatment and those who participated in the non-clinical comparison group.", ECBI Intensity scale after treatment , Non-Clinical Group , Parentâ€“Child Interaction Therapy ,0,
milorad,1457,3406743,Cannot tell based on the abstract,, readiness to engage in vigorous physical activity , baseline , usual care (UCG) ,0,
milorad,1457,3406743,No significant difference,The UCG's readiness for vigorous physical activity did not change between baseline and follow-up;, readiness to engage in vigorous physical activity , baseline , usual care (UCG) ,0,
milorad,1455,3406743,Cannot tell based on the abstract,, engaging in vigorous physical activity , baseline , usual care (UCG) ,0,
milorad,1455,3406743,No significant difference,"The EIG was approximately 3 times as likely to report engaging in vigorous physical activity at follow-up as at baseline; 13% of these women reported moderate activity at baseline, and 33% at follow-up. Women in the UC group showed no change (16%, baseline vs 17%, follow-up).", engaging in vigorous physical activity , baseline , usual care (UCG) ,0,
milorad,1351,5820389,No significant difference,"In the outpatient program 57% of the participants achieved sustainable return to work (median time 7 months), in the inpatient program 49% (log rank, p = 0.167). The hazard ratio for sustainable return to work was 0.74 (95% CI 0.48–1.32, p = 0.165), in favor of the outpatient program.", Sustainable return to work , Outpatient program , Inpatient program ,0,
milorad,1426,5330006,Cannot tell based on the abstract,, serum iron , placebo group , receiving 1200 mg of cranberry extract for 6 weeks ,0,
milorad,1426,5330006,No significant difference,"Supplementation with cranberry extract did not exert a significant effect on serum iron (main effect, p = 0.516).", serum iron , placebo group , receiving 1200 mg of cranberry extract for 6 weeks ,0,
milorad,1437,5336430,Significantly increased,"At 8 weeks after the end of treatment, CCC was significantly higher with 5-FU 0.5%/salicylic acid 10% than with vehicle [49.5% vs. 18.2%, respectively; odds ratio (OR) 3.9 (95% CI) 1.7, 8.7; P = 0.0006]. Significantly more patients achieved PC of lesions with treatment than with vehicle [69.5% vs. 34.6%, respectively; OR 4.9 (95% CI 2.3, 10.5); P < 0.0001]."," the proportion of patients who achieved PC of AK lesions eight weeks after the end of treatment, ", vehicle , 5-fluorouracil (5-FU) 0.5%/salicylic acid 10% ,0,
milorad,1516,5593173,Cannot tell based on the abstract,, the creative foraging game (CFG) and the alternate uses test (AUT) scores , smelled and rated an odorant , smelled and rated an odorant and were told that the odorant increases creativity and reduces inhibitions  ,0,
milorad,1516,5593173,Invalid Prompt,, the creative foraging game (CFG) and the alternate uses test (AUT) scores , smelled and rated an odorant , smelled and rated an odorant and were told that the odorant increases creativity and reduces inhibitions  ,1,"The results differs for components of CFG and AUT scores in originality, flexibility and fluency components."
milorad,1381,4659198,No significant difference,No significant differences related to feeding amount or body weight were observed between the two groups., Total food intake , Phototherapy only , Phototherapy plus massage ,0,
milorad,1392,4599543,Cannot tell based on the abstract,, free from any allogeneic blood product transfusions , received saline solution (placebo) , received fibrinogen concentrate ,0,
milorad,1392,4599543,Significantly increased,"During hospital stay, 39 (67.2%) patients in the treatment arm were free from any allogeneic blood product transfusions, a significantly (P=0.012) higher rate than those in the control arm (44.8%).", free from any allogeneic blood product transfusions , received saline solution (placebo) , received fibrinogen concentrate ,0,
milorad,1521,4107254,Cannot tell based on the abstract,, interested in joining randomized trials evaluating any of the methods used in VTE prophylaxis , centers admitting less than 200 patients/year , centers admitting â‰¥ 200 patients/year ,0,
milorad,1521,4107254,Significantly increased,"Additionally we compared the centers admitting < 200 patients/year with those admitting ≥ 200 patients/year. New oral anticoagulants were more frequently (214/156 vs. 5/20) used in centers admitting less than 200 patients per year, which was statistically significant (p = 0.046). There were no other statistical differences between centers admitting ≥ 200 and < 200 patients per year in terms of using other methods of prophylaxis or being willing to participate in a trial evaluating those methods (p > 0.05). Centers admitting ≥ 200 per year were more interested in joining randomized trials evaluating any of the methods used in VTE prophylaxis (70.67 vs. 45; p = 0.039), but no statistical differences in terms of particular methods were found.", interested in joining randomized trials evaluating any of the methods used in VTE prophylaxis , centers admitting less than 200 patients/year , centers admitting â‰¥ 200 patients/year ,0,
milorad,1386,3464379,Cannot tell based on the abstract,, Microparticles count , Placebo , N-acetylcysteine ,0,
milorad,1386,3464379,Significantly decreased,There was a significant increase in microparticle count at 2 h in the placebo arm of the study (p = 0.047 by paired Student’s t test) but a trend towards a reduction (p = 0.09) in the NAC arm (n = 14)., Microparticles count , Placebo , N-acetylcysteine ,0,
milorad,1439,5336430,Cannot tell based on the abstract,," overall treatment satisfaction and effectiveness domain mean scores at 8 weeks after the end of treatment, ", vehicle , 5-fluorouracil (5-FU) 0.5%/salicylic acid 10% ,0,
milorad,1439,5336430,Cannot tell based on the abstract,," overall treatment satisfaction and effectiveness domain mean scores at 8 weeks after the end of treatment, ", vehicle , 5-fluorouracil (5-FU) 0.5%/salicylic acid 10% ,0,
milorad,1439,5336430,Significantly increased,"At 8 weeks after the end of treatment, 5-FU 0.5%/salicylic acid 10% was associated with significant improvements in overall treatment satisfaction and effectiveness domain mean scores in the TSQM compared with vehicle [69.2 vs. 56.1 (P = 0.0019); 70.8 vs. 59.2 (P = 0.0064), respectively]."," overall treatment satisfaction and effectiveness domain mean scores at 8 weeks after the end of treatment, ", vehicle , 5-fluorouracil (5-FU) 0.5%/salicylic acid 10% ,0,
milorad,1468,4367028,Cannot tell based on the abstract,, pulse rate , Trendelenburg (TBG) tilt &amp;lt;30Â° , Trendelenburg (TBG) tilt &amp;gt;30Â°  ,0,
milorad,1468,4367028,No significant difference,"Interestingly, pulse rate decreased with head down tilt and fall was much higher in TBG >30° than TBG <30° group but without any statistical significance.", pulse rate , Trendelenburg (TBG) tilt &amp;lt;30Â° , Trendelenburg (TBG) tilt &amp;gt;30Â°  ,0,
milorad,1425,5330006,Cannot tell based on the abstract,"However, a significant exercise-induced increase in the concentrations of TNF-alpha, myoglobin and hepcidin was observed solely in the control group.", tumor necrosis factor alpha levels during exercise tests , placebo group , receiving 1200 mg of cranberry extract for 6 weeks ,0,
milorad,1425,5330006,Significantly decreased,"While no statistically significant differences between pre-exercise, post-exercise and post-recovery values of this parameter were found in both the cranberry-supplemented athletes and the controls at Trial I, athletes from the latter group showed a significant exercise-induced increase in serum concentration of TNF-alpha at Trial II. Based on the results of ANOVA, cranberry supplementation did not exert a statistically significant effect on TNF-alpha levels (main effect, p = 0.118).,However, a significant exercise-induced increase in the concentrations of TNF-alpha, myoglobin and hepcidin was observed solely in the control group.", tumor necrosis factor alpha levels during exercise tests , placebo group , receiving 1200 mg of cranberry extract for 6 weeks ,0,
milorad,1376,3628658,Cannot tell based on the abstract,, Incision lenght , Supine position , Lateral decubitus position ,0,
milorad,1376,3628658,Significantly decreased,The incision length in Group A was 5.9 cm and was significantly shorter than in Group B where it was 8 cm., Incision lenght , Supine position , Lateral decubitus position ,0,
milorad,1527,4092926,Cannot tell based on the abstract,, The commercial cuts and yields and goats , soybean meal , sunflower cake ,0,
milorad,1527,4092926,Cannot tell based on the abstract,, The commercial cuts and yields and goats , soybean meal , sunflower cake ,0,
milorad,1527,4092926,No significant difference,"The substitution of soybean meal by sunflower cake in the diet of goats did not affect (p>0.05) body weight at slaughter (Table 3). I,Based on the evaluation of the carcass traits, the substitution of soybean meal by sunflower cake in the diet of 1/2 Boer goats may be recommended up to a level of 100% without alterations to quantitative carcass traits.,The commercial cuts and yields were not influenced (p>0.05) by the substitution of soybean meal by sunflower cake (Table 5).", The commercial cuts and yields and goats , soybean meal , sunflower cake ,0,
milorad,1411,5578640,Cannot tell based on the abstract,, 25-OHD , untreated (control) , vitamin D 4000 IE/day ,0,
milorad,1411,5578640,Significantly increased,"There was a significant increase of 25-OHD levels in the vitamin D group compared to baseline; statistical analysis was performed by using a paired t-test (p<0.0001). There was no statistically significant difference in baseline values between the vitamin D and control group. There were no follow-up measurements performed in the control group.,The levels of 25-OHD was never measured in the control group after 3 months since these patients did not receive any treatment.", 25-OHD , untreated (control) , vitamin D 4000 IE/day ,0,
milorad,1388,3464379,Cannot tell based on the abstract,, Intraplatelet tGSH , Placebo , N-acetylcysteine ,0,
milorad,1388,3464379,No significant difference,"Intraplatelet tGSH was not significantly altered in either the NAC or placebo arms of the study at +2 h (Fig. 4 a,b).,Neither NAC (a) nor placebo (b) had a significant impact on platelet GSH (p > 0.05 for both; n = 12).", Intraplatelet tGSH , Placebo , N-acetylcysteine ,0,
milorad,1483,4881089,Cannot tell based on the abstract,, prevalence rates of reported musculoskeletal symptoms , baseline , control (did not receive ergonomic training) ,0,
milorad,1483,4881089,No significant difference,Table 3 shows musculoskeletal symptoms in the control subjects before and after intervention. McNemar test showed no significant difference in the prevalence rates of musculoskeletal symptoms in all regions before and after intervention., prevalence rates of reported musculoskeletal symptoms , baseline , control (did not receive ergonomic training) ,0,
milorad,1367,5311860,Cannot tell based on the abstract,, Generated alerts , Pre-existing syndromic surveillance infrastructure and processes , Standardized aberrant event detection algorithm and response protocol ,0,
milorad,1367,5311860,No significant difference,"No difference was observed between study generated alerts and those generated by their systems.,Despite efforts to create standardized protocols and engage public health agencies in the process, no significant differences in the effective use of syndromic alerts were observed beyond year 1.", Generated alerts , Pre-existing syndromic surveillance infrastructure and processes , Standardized aberrant event detection algorithm and response protocol ,0,
milorad,1518,5593173,Cannot tell based on the abstract,," the extent to which players found categories of shapes that were non-standard, naming it â€œout-of-the-boxnessâ€?, OB ", smelled and rated an odorant , smelled and rated an odorant and were told that the odorant increases creativity and reduces inhibitions  ,0,
milorad,1518,5593173,Significantly increased,"The placebo group also found more shapes outside of the standard categories found by a set of 100 CFG players in a previous study, a feature termed out-of-the-boxness (p<0.01, effect size = 0.6).,We devised a score for this effect, the extent to which players found categories of shapes that were non-standard, naming it “out-of-the-boxness”, OB.,We find that the OB of the placebo group was significantly higher than the control with medium-to-large effect size (MW U = 683, p = 0.008; D = 0.6)."," the extent to which players found categories of shapes that were non-standard, naming it â€œout-of-the-boxnessâ€?, OB ", smelled and rated an odorant , smelled and rated an odorant and were told that the odorant increases creativity and reduces inhibitions  ,0,
milorad,1487,5932317,Cannot tell based on the abstract,, The length of the arch perimeter between the canines and the length of the arch perimeter between the first molars , nickel-titanium (NiTi) round archwires with increasing diameters applied sequentially to the mandibular arch , copper-nickel-titanium (CuNiTi) round archwires with increasing diameters applied sequentially to the mandibular arch  ,0,
milorad,1487,5932317,Significantly increased,The length of the arch perimeter between the canines and the length of the arch perimeter between the first molars were significantly higher in the CuNiTi group than in the NiTi group in terms of the main effect (application factor) (p < 0.001)., The length of the arch perimeter between the canines and the length of the arch perimeter between the first molars , nickel-titanium (NiTi) round archwires with increasing diameters applied sequentially to the mandibular arch , copper-nickel-titanium (CuNiTi) round archwires with increasing diameters applied sequentially to the mandibular arch  ,0,
milorad,1354,3179725,No significant difference,Patient satisfaction was also similarly high in both groups., Patient satisfaction , Sham chest wall oscillation treatment , Active chest wall oscillation treatment ,0,
milorad,1508,5850185,Cannot tell based on the abstract,, paretic ankle dorsiflexion strength and the completion time for the Timed Up and Go test , unilateral TENS+TOT , bilareal Transcutaneous electrical nerve stimulation (TENS) and taskâ€?oriented training (TOT) ,0,
milorad,1508,5850185,Invalid Prompt,, paretic ankle dorsiflexion strength and the completion time for the Timed Up and Go test , unilateral TENS+TOT , bilareal Transcutaneous electrical nerve stimulation (TENS) and taskâ€?oriented training (TOT) ,1,"It can't be answered uniformly while the outcome is in the present form. Bi-TENS results in increased paretic ankle dorsiflexion strenght and decreased competion time. The word ""improvement"" would solve the problem."
milorad,1379,4659198,Significantly increased,"On the third day, the massage group showed significantly higher defecation frequency (p = 0.045) and significantly lower bilirubin levels (p = 0.03) compared with the control group.", Defecation frequency after 3 days , Phototherapy only , Phototherapy plus massage ,0,
milorad,1399,5766333,Significantly increased,"The satisfaction scores of the endoscopists, which were measured using a visual analogue scale, were significantly higher in the Combination group than in the PF group (88 vs. 69,
P
 = 0.003).", The satisfaction scores , PF alone (PF group) , combination of propofol (PF) and dexmedetomidine (DEX) (Combination group) ,0,
milorad,1362,3842830,Cannot tell based on the abstract,, Daily ON time with problematic dyskinesia , Istradefylline 40 mg , Istradefylline 20 mg ,0,
milorad,1362,3842830,No significant difference,Neither istradefylline 20 mg/day nor istradefylline 40 mg/day increased daily ON time with troublesome dyskinesia., Daily ON time with problematic dyskinesia , Istradefylline 40 mg , Istradefylline 20 mg ,0,
milorad,1371,5285426,Cannot tell based on the abstract,, Baseline rectal cancer diagnosis , Laparoscopic surgery , Robotic surgery ,0,
milorad,1371,5285426,Significantly decreased,"The baseline characteristics of the two groups were broadly comparable. Nevertheless, patients in the robotic group had lower rectal cancers (p = 0.032) and were more likely to receive long-course pre-operative radiotherapy (p = 0.012) and neoadjuvant chemotherapy (p = 0.030).", Baseline rectal cancer diagnosis , Laparoscopic surgery , Robotic surgery ,0,
milorad,1427,5553001,Cannot tell based on the abstract,, had seen a social worker at preassessment , wait-list control condition ," Internet-based guided self-help program, including weekly support from a therapist via encrypted email ",0,
milorad,1427,5553001,Significantly increased,Significantly more parents in the intervention group had seen a social worker at preassessment, had seen a social worker at preassessment , wait-list control condition ," Internet-based guided self-help program, including weekly support from a therapist via encrypted email ",0,
milorad,1397,3456942,Cannot tell based on the abstract,," response rate (RR), disease control rate (DCR), progression-free survival (PFS) ", irinotecan (FOLFIRI) plus bevacizumab  , oxaliplatin (FOLFOX) plus bevacizumab  ,0,
milorad,1397,3456942,Invalid Prompt,," response rate (RR), disease control rate (DCR), progression-free survival (PFS) ", irinotecan (FOLFIRI) plus bevacizumab  , oxaliplatin (FOLFOX) plus bevacizumab  ,1, This is a single-arm trial.
milorad,1458,4600230,Significantly increased,"In the subsequent clinical performance test, the intervention group achieved higher OSAUS scores than did the control group (mean score, 59.1% vs 37.6%, respectively; P < 0.001).", OSAUS scores of the clinical performance test  , clinical training only , simulation-based training followed by clinical training ,0,
milorad,1445,5610684,Cannot tell based on the abstract,, Subjective stress markers , quietly read , use their own Facebook profile ,0,
milorad,1445,5610684,No significant difference,Figure 2(A–D) Subjective stress markers and cortisol for Facebook and Control conditions. Facebook and Control conditions showed no significant differences at any time point (p < 0.05)., Subjective stress markers , quietly read , use their own Facebook profile ,0,
milorad,1382,4659198,No significant difference,No significant differences related to feeding amount or body weight were observed between the two groups., Body weight , Phototherapy only , Phototherapy plus massage ,0,
milorad,1433,5566825,Significantly increased,"Regular consumption of CP for a period of six months could significantly improve immunity, energy levels, physical fitness, strength, stamina and quality of life in school going healthy children."," energy, physical fitness, strength and stamina ", cup of milk only twice a day while continuing with their normal/routine diet. , receive orally daily either CyavanaprÄ?Å›a (CP) (approx. 6 g) followed by a cup of milk (100 â€“ 200 ml) ,0,
milorad,1513,2361520,No significant difference,"There was no statistically significant difference in progression-free survival (time from randomisation until first evidence of progression after chemotherapy, 10.2 vs 10.8 months; hazard ratio, 1.08; 95% CI 0.71–1.64; P=0.73).", progression-free survival , receive delayed treatment , receive immediate treatment ,0,
milorad,1489,5379843,Significantly decreased,Abhaibhubejhr and Total toothpaste groups show 20.51% and 38.46% significantly less calculus formation than the Cavity Protection toothpaste group (P < 0.05)., calculus formation , use the Cavity Protection toothpaste , use the Abhaibhubejhr or Total toothpastes ,0,
milorad,1405,3106384,Cannot tell based on the abstract,, the heart rate and mean blood pressure 10 seconds after insertion , endotracheal tube (ETT) , Proseal laryngeal mask airway (PLMA) ,0,
