user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
hazel,10806,5073953,Significantly increased,"Mean (SD) gestational age at the ultrasound visit was 76.1 (12.5) days [10.9 (1.8) weeks] by LMP and 73.3 (12.9) days [10.5 (1.8) weeks] by CRL (p < 0.001), with a mean (SD) difference of 2.8 (10.8) days (Table 2).", Gestational age at the ultrasound visit  , Crown-rump length method , Last menstrual period method ,0,
hazel,10843,4604289,Significantly decreased,"The MAP was also lower in magnesium and remifentanil groups, immediately after extubation and 3 minutes after extubation, in comparison to the normal saline group (P < 0.001).", Mean arterial pressure  , Placebo  , Remifentanil  ,0,
hazel,10913,5937443,Cannot tell based on the abstract,, Exposure to Morphine in the first 30 min  , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10913,5937443,Significantly decreased,Exposure in the first 30 min (AUC0–0.5h) was 75% lower for crushed intranasal Morphine ARER compared with crushed intranasal ER morphine (P value < 0.0001)., Exposure to Morphine in the first 30 min  , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10720,4689777,No significant difference,No significant intergroup differences in the complete response rate or the complete control rate were found over the entire period., Complete control rate , Fosaprepitant single dose , Aprepitant 5 days ,0,
hazel,10680,4600913,Cannot tell based on the abstract,, Internal rotation , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10680,4600913,Significantly increased,"Symmetric Tibial Baseplate (Design 1),The tibial component appeared internally rotated at 1° with respect to the surgical TEA in 8 cases (20%).,None of the Design 2 tibial baseplates demonstrated internal rotation with respect to the sTEA.,. The difference between the two groups was statistically significant.", Internal rotation , Posterior-stabilized anatomical tibial component , Posterior-stabilized symmetric tibial baseplate ,0,
hazel,10848,5536558,No significant difference,No significant differences were observed in the percentage inhibition of the MRP among the three regional anaesthetic groups., Inhibition of the maximal resting pressure , Saddle , Caudal block ,0,
hazel,10821,4946267,Invalid Prompt,, Perceived self-efficacy  , Control , Educational intervention ,1," no control group.
compares pre and post intervention"
hazel,10733,3611071,Significantly increased,"Early recovery times [spontaneous respiration (P = 0.002), eye opening (P = 0.006), extubation (P = 0.013), obey commands (P < 0.05), hand squeezing (P = 0.005)] were significantly longer in group P.", Time for hand squeezing , Sevoflurane , Propofol  ,0,
hazel,10819,3750435,Cannot tell based on the abstract,, Total number of net sick leave days 3–12 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10819,3750435,No significant difference,"<td align=""left"" colspan=""1"" rowspan=""1"">Total number of net sick leave days 3–12 months, mean (SD)</td><td align=""center"" colspan=""1"" rowspan=""1"">77 (109)</td><td align=""center"" colspan=""1"" rowspan=""1"">37 (62)</td><td align=""center"" colspan=""1"" rowspan=""1"">p = 0.580</td>", Total number of net sick leave days 3–12 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10892,4668172,Significantly increased,"Kegel exercises performed in the experimental group significantly improved forced vital capacity, forced expiratory volume in 1 second, PER, FEF 25–75%, IC, and maximum voluntary ventilation compared to no improvement in the control group.", FEV1  , Control ,  Kegel exercises program ,0,
hazel,10841,4604289,Significantly decreased,"The HR was significantly lower, immediately after extubation and 3, 5, and 10 minutes after extubation, in both magnesium and remifentanil groups, compared to normal saline (P < 0.001).", Heart rate  , Placebo  , Remifentanil  ,0,
hazel,10835,2265739,Cannot tell based on the abstract,, WOMAC Osteoarthritis Index Pain score improvement  , Placebo , Aquamin ,0,
hazel,10835,2265739,Significantly increased,Within group analysis over time showed that the pain score was significantly improved by 17.5 (P = 0.003 ANOVA) for A and 12.6 (P = 0.003 ANOVA) for GS compared to non significant changes of 2.9 for PBO and 1.9 for G+A (higher score indicates less pain)., WOMAC Osteoarthritis Index Pain score improvement  , Placebo , Aquamin ,0,
hazel,10798,5614960,Cannot tell based on the abstract,, Perceived pain , Control , Implementation intention condition ,0,
hazel,10798,5614960,Significantly increased,"We found a significant main effect of Time-to-Failure, F(9, 463.29) = 296.19, p < 0.001, indicating that perceptions of pain increased over the endurance task.,In the final 10% of the task, implementation intention participants (M = 8.2, SD = 2.5) reported significantly more intense pain than control participants (M = 6.8, SD = 2.7), t(60) = 2.09, p = 0.041, g = 0.38 and W = 326.5, p = 0.031.", Perceived pain , Control , Implementation intention condition ,0,
hazel,10900,3898429,Cannot tell based on the abstract,, Gall bladder volume change , Tea , High-fat emulsion 20 ml ,0,
hazel,10900,3898429,Significantly increased,"The 20 ml high-fat emulsion yielded the largest gall bladder volume change (42%), and this was significantly larger than for all the other test products (P<0.05) apart from the 250 ml semi-skimmed milk (41% volume change, P>0.05) and the 4 ml high-fat emulsion (27% volume change, P>0.05).", Gall bladder volume change , Tea , High-fat emulsion 20 ml ,0,
hazel,10827,3590543,Cannot tell based on the abstract,, Dysphagia frequency  , Proseal laryngeal mask airway , I-gel supraglottic device ,0,
hazel,10827,3590543,Significantly decreased,"Higher incidence of macroscopic blood staining of the supraglottic device, sore throat, and dysphagia were observed in PLMA group as compared to the I-gel group [P = 0.045;", Dysphagia frequency  , Proseal laryngeal mask airway , I-gel supraglottic device ,0,
hazel,10849,5536558,Significantly increased,percentage inhibition of the MSP was significantly greater in the SD group (83.6 ± 13.7%) compared with the LE group (58.4 ± 19.8%) and the CD group (47.8 ± 16.9%)., Inhibition of the maximal squeezing pressure , Lumbar epidural , Saddle ,0,
hazel,10686,5442201,No significant difference,"No statistically significant difference in perceived pain between the instruments used was found.,The average VAS for the test device Piezon Master 700 with NO PAIN technology was 3.16 ± 2.10, and for the control device Mini Piezon without NO PAIN technology 3.40 ± 2.59 (p = 0.490).", Pain , Mini Piezon , Piezon Master 700 ,0,
hazel,10753,5086025,Invalid Prompt,, Psychological flexibility , Control , Intuitive Eating and Acceptance and Commitment Therapy ,1,"no control group.
compares pre and post intervention"
hazel,10854,2935390,Cannot tell based on the abstract,, Blood oxygenation level-dependent fMRI activation  , CV14 point stimulation , Control point stimulation ,0,
hazel,10854,2935390,No significant difference,"At the group level, there were significant increases (activation) in BOLD levels in some brain regions for acupoints LR14, CV14, LR8 and the control point compared to all the other points (verum laser per point > all others, p<0.001; see Table 1)", Blood oxygenation level-dependent fMRI activation  , CV14 point stimulation , Control point stimulation ,0,
hazel,10915,5937443,Cannot tell based on the abstract,, Morphine-6-glucuronide Cmax , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10915,5937443,Significantly decreased,M6G Cmax was 68% lower (P value < 0.0001) for crushed intranasal Morphine ARER than for crushed intranasal ER morphine., Morphine-6-glucuronide Cmax , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10895,4668172,Significantly increased,"Kegel exercises performed in the experimental group significantly improved forced vital capacity, forced expiratory volume in 1 second, PER, FEF 25–75%, IC, and maximum voluntary ventilation compared to no improvement in the control group.", Maximum Voluntary Ventilation , Control ,  Kegel exercises program ,0,
hazel,10865,4923578,Significantly decreased,"plasma concentrations of high-sensitivity C-reactive protein (hs-CRP), interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), and matrix metalloproteinase-9 (MMP-9) were significantly decreased in PIO group compared to the Con group (P = 0.035, 0.011, 0.008, and 0.012, resp.).", Interleukin-6 , Placebo , Pioglitazone  ,0,
hazel,10804,5511020,No significant difference,"All GB doses significantly increased from baseline forced expiratory volume in 1 second (FEV1) area under the curve (AUC0–12h) and peak FEV1, with a trend toward greater efficacy with higher GB dose.", FEV1 , Glycopyrronium bromide 200 μg , Glycopyrronium bromide 50 μg ,0,
hazel,10786,5131536,No significant difference,Downstaging (stage 0 and I) was observed in 21 (30.9%) cases in RT group vs. 27 (37.5%) cases in CRT group (P = 0.409)., Downstaging (stage 0 and I) , Short-course radiotherapy , Preoperative conventional chemoradiotherapy ,0,
hazel,10846,5536558,No significant difference,No significant differences were observed in the percentage inhibition of the MRP among the three regional anaesthetic groups., Inhibition of the maximal resting pressure , Lumbar epidural , Caudal block ,0,
hazel,10778,5971505,Cannot tell based on the abstract,, Surfactant therapy , Ibuprofen , Paracetamol  ,0,
hazel,10778,5971505,No significant difference,"<td colspan=""1"" rowspan=""1"">Surfactant therapy</td><td colspan=""1"" rowspan=""1"">9</td><td colspan=""1"" rowspan=""1"">6</td><td colspan=""1"" rowspan=""1"">0.898</td>", Surfactant therapy , Ibuprofen , Paracetamol  ,0,
hazel,10839,2265739,Cannot tell based on the abstract,, Total WOMAC score improvement  , Placebo , Aquamin  ,0,
hazel,10839,2265739,Significantly increased,Within group analysis over time showed that the composite (total) WOMAC score was significantly improved by 14.9 (P = 0.006 ANOVA) for A and 10.8 (P = 0.007 ANOVA) for GS compared to non significant changes of 6.1 for PBO and 4.9 for G+A., Total WOMAC score improvement  , Placebo , Aquamin  ,0,
hazel,10695,5053082,Significantly decreased,"MBPBS was significantly more effective than TAU in enabling the caregivers to manage their perceived psychological stress, and to reduce the use of physical restraints and stat medications for aggressive behavior of the individuals in their care.", Use of STAT medications per week after training , Usual Training  , Caregiver Training in Mindfulness  ,0,
hazel,10833,4689520,Significantly decreased,Resting diastolic blood pressure fell significantly with nitrate supplementation compared to placebo (-7±8mmHg nitrate vs. -1±8mmHg placebo; p = 0.008)., Resting diastolic blood pressure , Placebo  , Nitrate supplementation ,0,
hazel,10724,4994121,Cannot tell based on the abstract,, Stroke volume index  , Placebo , Levosimendan + sodium nitroprusside ,0,
hazel,10724,4994121,Significantly increased,SVI decreased from 29±10mL/m² preoperatively to 22±14mL/m² in the early postoperative period in PG. This was statistically significant (P=0.027). In SG patients exhibited an increase in SVI after surgery from 33±14mL/m² to 38±5mL/m². This was statistically significant (P<0.001)., Stroke volume index  , Placebo , Levosimendan + sodium nitroprusside ,0,
hazel,10866,4923578,Significantly decreased,"plasma concentrations of high-sensitivity C-reactive protein (hs-CRP), interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), and matrix metalloproteinase-9 (MMP-9) were significantly decreased in PIO group compared to the Con group (P = 0.035, 0.011, 0.008, and 0.012, resp.).", Tumor necrosis factor-α , Placebo , Pioglitazone  ,0,
hazel,10884,5030464,Cannot tell based on the abstract,, Right hippocampal volume after 28 days , Placebo ,  NSI-189  ,0,
hazel,10884,5030464,No significant difference,"Analysis of covariance results did not show significant differences in hippocampal volume at day 28 (left: F(1,21)=0.06, P=0.80; right: F(1,21)=0.71, P=0.41) or day 84 (left: F(1,18)=1.25, P=0.28; right: F(1,18)=4.17, P=0.06) between the pooled NSI-189 and placebo-treated patients.", Right hippocampal volume after 28 days , Placebo ,  NSI-189  ,0,
hazel,10769,3528484,Cannot tell based on the abstract,"Dose–response results for FEV1 at 12 hours, FEV1 AUC0-12h and FEV1 AUC0-4h at steady-state showed OD regimens provided greater improvement over placebo than BID regimens for total daily doses of 25 μg, 50 μg and 100 μg,", FEV1 , Placebo , Glycopyrronium bromide 25 μg OD ,0,
hazel,10769,3528484,Significantly increased,all glycopyrronium bromide treatment groups had statistically significant absolute increases in mean trough FEV1 compared with placebo., FEV1 , Placebo , Glycopyrronium bromide 25 μg OD ,0,
hazel,10907,3018908,No significant difference,Six-month tumor control rates were not significantly different in the entire study population, Tumor control rates , Control , Trabedersen 10 µM  ,0,
hazel,10757,5086025,Invalid Prompt,, General physical health , Control , Intuitive Eating and Acceptance and Commitment Therapy ,1," no control group
compares pre and post intervention"
hazel,10750,5643294,Significantly decreased,"cumulative sufentanil consumption was significantly lower at 6, 12, 24, and 36 h (P < 0.05 for all) in the ropivacaine group than in the control group", Sufentanil consumption , Control , Ropivacaine  ,0,
hazel,10744,4324478,Cannot tell based on the abstract,, Number of analgesic administrations , Phase II Surgery , Phase I Surgery ,0,
hazel,10744,4324478,Significantly increased,"number of analgesic administrations was significantly lower in the II phase interventions group (between-groups effect of intervention, P < 0.001; between-groups effect of time-intervention interaction, P < 0.001", Number of analgesic administrations , Phase II Surgery , Phase I Surgery ,0,
hazel,10718,4689777,No significant difference,No significant intergroup differences in the complete response rate or the complete control rate were found over the entire period., Complete response rate during the first stage of the late phase , Fosaprepitant single dose , Aprepitant 5 days ,0,
hazel,10872,4233044,No significant difference,"There were no statistically significant differences between the HA/CMC powder group and the no adhesion barrier group in SSIs (21% vs. 14%; P = 0.216) and serious SSIs (12% vs. 9%; P = 0.38), or in the most frequent serious SSIs of pelvic abscess (5% and 2%; significance not tested), anastomotic fistula (3% and 4%), and peritonitis (2% and 3%).", Anastomotic fistula frequency  , No adhesion barrier , Hyaluronic acid/carboxymethylcellulose ,0,
hazel,10708,3781572,Cannot tell based on the abstract,, Need for oral therapies , Standard glycemic care , Insulin glargine ,0,
hazel,10708,3781572,Significantly decreased,"Oral therapies were used by 71% of participants with diabetes assigned to glargine and 88% of those assigned to standard care (P < 0.001).,At the end of treatment, 42% of those using the standard regimen were taking two or more oral agents, and 14% of participants assigned to glargine therapy were doing so.", Need for oral therapies , Standard glycemic care , Insulin glargine ,0,
hazel,10711,1693558,Cannot tell based on the abstract,Balance was improved in the WBV group (29%) but not in the Walking group., Balance improvement  , Walking , Whole-body vibration ,0,
hazel,10711,1693558,Significantly increased,"The WBV group showed improved balance (29%), while the Walking group did not.,The 8-month vibratory exercise is feasible and more effective than walking to improve two major determinants of bone fractures: hip BMD and balance.", Balance improvement  , Walking , Whole-body vibration ,0,
hazel,10864,4923578,Cannot tell based on the abstract,, High-sensitivity C-reactive protein , Placebo , Pioglitazone  ,0,
hazel,10864,4923578,Significantly decreased,"Abstract,After 12 weeks of treatment, plasma concentrations of high-sensitivity C-reactive protein (hs-CRP), interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), and matrix metalloproteinase-9 (MMP-9) were significantly decreased in PIO group compared to the Con group (P = 0.035, 0.011, 0.008, and 0.012, resp.).", High-sensitivity C-reactive protein , Placebo , Pioglitazone  ,0,
hazel,10914,5937443,Cannot tell based on the abstract,, Morphine Tmax  , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10914,5937443,Significantly increased,The median Tmax for morphine was 46% longer (P value < 0.0001) for crushed intranasal Morphine ARER (1.6 hours) than for crushed intranasal ER morphine (1.1 hours)., Morphine Tmax  , Crushed intranasal extended release morphine , Crushed intranasal Morphine ARER ,0,
hazel,10767,4334844,Cannot tell based on the abstract,, Compliance problems , Usual care , Pharmaceutical care ,0,
hazel,10767,4334844,No significant difference,"A decrease in the other pharmacotherapy problems was also detected; however, it was not statistically significant: effectiveness problems (from 12 to 11; 8.4%, P =1.0000) and compliance problems (from 20 to 12; 40.0%, P =0.760).", Compliance problems , Usual care , Pharmaceutical care ,0,
hazel,10893,4668172,Significantly increased,"Kegel exercises performed in the experimental group significantly improved forced vital capacity, forced expiratory volume in 1 second, PER, FEF 25–75%, IC, and maximum voluntary ventilation compared to no improvement in the control group", Peak expiratory flow   , Control ,  Kegel exercises program ,0,
hazel,10746,5643294,No significant difference,VAS scores both at rest and on movement at 24 h and 48 h were similar between the two groups., Pain VAS scores at rest after 24 hours , Control , Ropivacaine  ,0,
hazel,10738,4812817,Invalid Prompt,, Acid reflex scores  , Control , Daikenchuto  ,1," no control group.
compare pre and post intervention and SIBO vs. non-SIBO group"
hazel,10816,3750435,Cannot tell based on the abstract,, Number of individuals who were on partial sick leave 0–3 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10816,3750435,Significantly increased,"<td align=""left"" colspan=""1"" rowspan=""1"">Number of individuals who were on partial sick leave 0–3 months</td><td align=""center"" colspan=""1"" rowspan=""1"">10/18</td><td align=""center"" colspan=""1"" rowspan=""1"">2/15</td><td align=""center"" colspan=""1"" rowspan=""1"">p = 0.027</td>", Number of individuals who were on partial sick leave 0–3 months , Usual care , Sick leave-related intervention with early assessment ,0,
hazel,10791,3412848,Cannot tell based on the abstract,, Proven/probable cases of invasive candidiasis , Empiric antifungal treatment , Preemptive anidulafungin ,0,
hazel,10791,3412848,No significant difference,There was no significant difference in the number of proven/probable cases of IC diagnosed between the preemptive and empiric treatment groups (6.4% [3/47] vs. 17.6% [3/17]; p = 0.47), Proven/probable cases of invasive candidiasis , Empiric antifungal treatment , Preemptive anidulafungin ,0,
hazel,10903,3898429,Cannot tell based on the abstract,, Gall bladder volume change , High-fat emulsion 4 ml , High-fat emulsion 20 ml ,0,
hazel,10903,3898429,No significant difference,"The 20 ml high-fat emulsion yielded the largest gall bladder volume change (42%), and this was significantly larger than for all the other test products (P<0.05) apart from the 250 ml semi-skimmed milk (41% volume change, P>0.05) and the 4 ml high-fat emulsion (27% volume change, P>0.05)", Gall bladder volume change , High-fat emulsion 4 ml , High-fat emulsion 20 ml ,0,
hazel,10730,3611071,Significantly increased,"eye opening (P = 0.006), extubation (P = 0.013), obey commands (P < 0.05), hand squeezing (P = 0.005)] were significantly longer in group P.", Eye opening time , Sevoflurane , Propofol  ,0,
hazel,10759,3965881,Cannot tell based on the abstract,, Quality of life , Clopidex , Plavix ,0,
hazel,10759,3965881,No significant difference,"he quality of life based on VAS standard, before and after study in group A and B had a significant difference (P < 0.05), but the difference between two groups was non-significant (P > 0.05).", Quality of life , Clopidex , Plavix ,0,
hazel,10994,2781775,Cannot tell based on the abstract,, Veterinary-assessed mobility index , Placebo , Homeopathic combination preparation ,0,
hazel,10994,2781775,Significantly increased,"[veterinary-assessed mobility index (P = 0.018), force plate PVF (P = 0.006) and pain VAS (P = 0.043)] indicated significantly more improved dogs in the HCP group compared with the placebo group.", Veterinary-assessed mobility index , Placebo , Homeopathic combination preparation ,0,
hazel,11155,3590825,Cannot tell based on the abstract,, Torque values (eccentric contractions) , Control , Plantar-flexor Static Stretch Training in trained patients  ,0,
hazel,11155,3590825,Significantly increased,"During eccentric contractions, there was no significant difference between pre and post peak torque values in the control group (p > 0.05).,there was a significant difference between pre and post peak torque values in the trained groups at angular velocities of 30 and 120°/s (p < 0.05)", Torque values (eccentric contractions) , Control , Plantar-flexor Static Stretch Training in trained patients  ,0,
hazel,10936,4015540,Cannot tell based on the abstract,, 24‐h average pain , Placebo , Duloxetine  ,0,
hazel,10936,4015540,Significantly decreased,"<td align=""left"" colspan=""11"" rowspan=""1"" valign=""top"">24‐h average pain score</td>,<td align=""left"" colspan=""11"" rowspan=""1"" valign=""top"">24‐h average pain score</td>", 24‐h average pain , Placebo , Duloxetine  ,0,
hazel,10971,4937273,Significantly increased,"Maximal mean LDL‐C reductions from day −1 baseline (prealirocumab) occurred on day 71 in all groups: alirocumab plus placebo, 47.4%; alirocumab plus ezetimibe, 56.6%; and alirocumab plus fenofibrate, 54.3%", LDL‐C reduction , Alirocumab + placebo , Alirocumab + fenofibrate  ,0,
hazel,11113,5774613,Significantly increased,"Patients treated with DCBs exhibited superior 12-month primary patency (89%) compared to patients treated with PTA (48%, p<0.001). The 12-month CD-TLR rate was 3% for DCB vs 19% for PTA (p=0.012).", Device success , Percutaneous transluminal angioplasty , Drug-coated balloon ,0,
hazel,10934,3499334,Significantly decreased,"The mean scores of the Zarit caregiver burden decreased significantly for the group that participated in the psycho-educational program, while scores in the control group did not change significantly.", Burden score for schizophrenic patients' caregivers , Control , Psycho-educational program  ,0,
hazel,11037,4239746,Cannot tell based on the abstract,, Plaque Index improvement  , Control , Chlorhexidine  gel ,0,
hazel,11037,4239746,Significantly increased,"At 45 days from baseline, the mean reduction in PI score was statistically nonsignificant when Groups I and II were compared (P = 1.00). However, this reduction was observed to be statistically significant when Groups I and III (P = 0.026) and Groups II and III were compared (P = 0.035)", Plaque Index improvement  , Control , Chlorhexidine  gel ,0,
hazel,11163,4202567,Cannot tell based on the abstract,, Working memory Accuracy , Control , Transcranial direct current stimulation ,0,
hazel,11163,4202567,No significant difference,"<td align=""center"" colspan=""1"" rowspan=""2"" valign=""middle"">
<bold>Accuracy</bold>
</td><td align=""center"" colspan=""1"" rowspan=""1"">Anodal left/ Cathodal right/</td><td align=""center"" colspan=""1"" rowspan=""1"">6.7±1.8</td><td align=""center"" colspan=""1"" rowspan=""1"">6.2±1</td><td align=""center"" colspan=""1"" rowspan=""1"">6.8±2</td><td align=""center"" colspan=""1"" rowspan=""1"">7.2±1.1</td><td align=""center"" colspan=""1"" rowspan=""1"">0.007<xref ref-type=""table-fn"" rid=""TF0001"">a</xref></td><td align=""center"" colspan=""1"" rowspan=""2"" valign=""middle"">0.082</td>", Working memory Accuracy , Control , Transcranial direct current stimulation ,0,
hazel,10993,4127855,Significantly decreased,bothersome irritative lower urinary tract symptoms (LUTS) and hematuria were significantly more in group B patients (P < 0.0001 and <0.013 respectively)., Hematuria  , Stented group , Stent-less group ,0,
hazel,10974,4937273,Cannot tell based on the abstract,, Hematologic parameters  , Alirocumab + placebo , Alirocumab + ezetimibe ,0,
hazel,10974,4937273,No significant difference,There were no clinically significant changes in vital signs or electrocardiograms or in hematologic or biochemical parameters., Hematologic parameters  , Alirocumab + placebo , Alirocumab + ezetimibe ,0,
hazel,10981,3266642,Significantly decreased,MMP supplementation resulted in significant improvements in haemoglobin concentration and in the reduction of anaemia prevalence in the two treatment groups compared with the control group (p <0.001)., Anaemia prevalence , Control , Multivitamins and minerals - 2 sachets per week  ,0,
hazel,10958,4888027,Significantly increased,The results showed that the improvement rate of the observation group was significantly higher than that of the control group (P<0.05)., Improvement rate , Control , Gelatin sponge + moist wound-healing ,0,
hazel,11015,4324609,Significantly decreased,"Perhexiline was associated with a reduction in the cardiac index at 6 h [difference in means 0.19, 95% CI 0.07–0.31, P = 0.001]", Cardiac index at 6 h , Placebo , Oral perhexiline ,0,
hazel,11001,3133979,No significant difference,The mean hospital stay was 1.52 ± 0.76 days in group A and 1.70 ± 1.06 days in group B (P = 0.294)., Hospital stay , Open appendectomy ,  Laparoscopic appendectomy ,0,
hazel,11060,3856388,Cannot tell based on the abstract,, 50% reduction in HAM-D score , Antidepressants only , Antidepressants + injectable vitamin B12  ,0,
hazel,11060,3856388,Significantly increased,"For the primary outcome of 20% reduction in HAM-D score, significantly more subjects from the treatment group showed a 20% reduction unadjusted for baseline HAM-D score (100% vs. 69%; p < 0.001). Examining a50% reduction from baseline, this effect remained significant (44% vs. 5%; p < 0.001).", 50% reduction in HAM-D score , Antidepressants only , Antidepressants + injectable vitamin B12  ,0,
hazel,10969,4323432,Cannot tell based on the abstract,, Nausea , Cimetropium bromide , Oral phloroglucin ,0,
hazel,10969,4323432,No significant difference,"No significant between-group differences were noted for the incidence of other adverse events such as nausea, vomiting, dizziness, headache, dysuria, and abdominal pain.", Nausea , Cimetropium bromide , Oral phloroglucin ,0,
hazel,11136,4639684,No significant difference,"there was no significant difference between the groups in terms of serum albumin,", Serum albumin , Parenteral Feeding  , Early Post Operative Enteral Feeding  ,0,
hazel,11074,3750227,No significant difference,There were no appreciable changes in sodium and potassium urinary excretion., Urinary potassium , Olmesartan , Enalapril ,0,
hazel,11144,3821124,Significantly decreased,Recovery time in clonidine groups of patients with and without addiction was less than placebo ones (both P < 0.01), Recovery time on opium non-addicted patients  , Placebo , Clonidine ,0,
hazel,11156,5414231,Significantly increased,The expression of the EPC1 decreased in the medium- and high-dose groups compared with the low-dose group (P < 0.05)., EPC1 expression , X-ray medium dose irradiation  , X-ray low dose irradiation  ,0,
hazel,11002,3133979,Significantly increased,"The mean operative duration in group A and B were 47.54 ± 12.82 min and 31.36 ± 11.43 min, respectively (P < 0.001", Operative duration , Open appendectomy ,  Laparoscopic appendectomy ,0,
hazel,11000,4904283,Cannot tell based on the abstract,"Simple moderation regression analyses revealed that the implicit mindfulness condition had significant beneficial effects for participants with low trait mindfulness. These participants reported higher situational self-esteem as well as less negative affect, perceived stress, and self-reported physiological arousal than their counterparts in the control condition", Self-reported physiological arousal , Control , Implicitly priming mindfulness ,0,
hazel,11000,4904283,Invalid Prompt,, Self-reported physiological arousal , Control , Implicitly priming mindfulness ,1,"Among intervention group, those with low trait mindfulness showed significantly lower self reported physiological arousal. This is not significant in those with higher trait mindfulness.

Simple moderation regression analyses revealed that the implicit mindfulness condition had significant beneficial effects for participants with low trait mindfulness. These participants reported higher situational self-esteem as well as less negative affect, perceived stress, and self-reported physiological arousal than their counterparts in the control condition."
hazel,11016,4324609,Significantly increased,"Perhexiline was associated with a reduction in the cardiac index at 6 h [difference in means 0.19, 95% CI 0.07–0.31, P = 0.001] and an increase in inotropic support in the first 12 h (OR 0.55, 95% CI 0.34–0.89, P = 0.015).", Need for inotropic support in the first 12 h , Placebo , Oral perhexiline ,0,
hazel,11120,4382580,Cannot tell based on the abstract,, Lequesne index improvement  , Land physical therapy , Aquatic physical therapy ,0,
hazel,11120,4382580,No significant difference,The results of the Lequesne Algofunctional questionnaire showed a statistically significant improvement after the intervention for both the groups., Lequesne index improvement  , Land physical therapy , Aquatic physical therapy ,0,
hazel,11099,4713759,Cannot tell based on the abstract,, Videofluoroscopic dysphagia scale , Control , Tongue strength training ,0,
hazel,11099,4713759,No significant difference,No statistically significant difference in VDS scores was observed between the two groups after the intervention, Videofluoroscopic dysphagia scale , Control , Tongue strength training ,0,
hazel,10949,3644688,Significantly increased,"A significantly higher regression rate was noted in the LNG-IUS group than in NET group at the 3rd, 6th and 12th month follow-up visits using intention-to-treat analysis (67.8% vs. 47.5%, relative risk [RR], 1.42; 79.7% vs. 60.7%, RR, 1.31; and 88.1% vs. 55.7%, RR, 1.58, respectively).", Regression rate at 12 months , Oral norethisterone acetate , Levonorgestrel-releasing intrauterine system ,0,
hazel,11020,3269087,Significantly decreased,"while 12 weeks after education there was a significant difference between the two groups (P < 0.001) in three items including abdominal symptoms (P = 0.01), worry (P < 0.001) and emotional factors (P < 0.001).", Abdominal symptoms , Control , Educational program  ,0,
hazel,11024,3269087,Cannot tell based on the abstract,, Activity , Control , Educational program  ,0,
hazel,11024,3269087,No significant difference,"In the case group there was a significant decrease in abdominal symptoms (P < 0.001), activity (P < 0.001), worry (P < 0.001) and emotional symptoms (P < 0.001) after our intervention,Using the Mann-Whitney test, we found a difference in three aspects between the cases and the controls after our intervention including abdominal symptoms (P = 0.01), worry (P < 0.001) and emotional symptoms(P < 0.001). The other aspects did not show any significant difference between the two groups.", Activity , Control , Educational program  ,0,
hazel,11025,3269087,Cannot tell based on the abstract,, Systemic symptoms , Control , Educational program  ,0,
hazel,11025,3269087,No significant difference,"Systemic Symptoms	5-35	28.5	5.2	29.9	4.1	0.35	26.4	6.6	29.1	5.1	0.04,Using the Mann-Whitney test, we found a difference in three aspects between the cases and the controls after our intervention including abdominal symptoms (P = 0.01), worry (P < 0.001) and emotional symptoms(P < 0.001). The other aspects did not show any significant difference between the two groups.", Systemic symptoms , Control , Educational program  ,0,
hazel,10956,4173331,Cannot tell based on the abstract,, Nausea/vomiting , Ropivacaine-fentanyl , Ropivacaine-fentanyl-clonidine  ,0,
hazel,10956,4173331,Significantly decreased,"In the RF group, 40% of the patients experienced nausea/vomiting as compared to 15% in group RC and 10% in RCF, which was statistically significant (P<0.05).", Nausea/vomiting , Ropivacaine-fentanyl , Ropivacaine-fentanyl-clonidine  ,0,
hazel,11147,4996097,Cannot tell based on the abstract,," ""n"" consonant improvement  ", Control , Septoplasty ,0,
hazel,11147,4996097,No significant difference,"We expected change in F3-F4 formant frequencies, because they are related to nasal cavity and paranasal sinuses. But there was no significant diffence both F3-F4 formant frequencies of /n/ nasal consonant and F1-F2-F3-F4 formant frequencies of /mini/ word including nasalized /i/ after septoplasty."," ""n"" consonant improvement  ", Control , Septoplasty ,0,
hazel,11051,4640056,Significantly increased,"role function (20.30 ± 2.42 to 18.13 ± 3.18, P = 0.01) modes in the intervention group significantly increased,,statistically significant differences between the two groups in the post-test stage in terms of the total score of adaptation (P = 0.001) as well as physiologic (P = 0.0001) and role function modes (P = 0.004).", Role function score , Control , Roy’s Adaptation Model-Guided Education ,0,
